Concurso,Cargo,Grupo,Total_Q,Media_Simulada,Media_Aleatoria_Esperada,Mediana,Moda,Minimo,Maximo,Q1,Q3
FUB_18,Cargo 20,CERTO_ERRADO,60,35.00457142857143,34.0,34.0,34,24,48,32.0,38.0
FUB_18,Cargo 19,CERTO_ERRADO,60,35.096,34.0,36.0,34,22,48,32.0,38.0
FUB_18,Cargo 18,CERTO_ERRADO,60,35.54742857142857,34.0,36.0,36,24,48,34.0,38.0
FUB_18,Cargo 17,CERTO_ERRADO,59,34.345142857142854,33.0,35.0,35,23,45,33.0,37.0
FUB_18,Cargo 16,CERTO_ERRADO,60,33.70742857142857,34.0,34.0,32,22,48,30.0,36.0
FUB_18,Cargo 15,CERTO_ERRADO,99,55.91085714285714,57.0,55.0,55,41,73,53.0,59.0
FUB_18,Cargo 14,CERTO_ERRADO,60,35.59657142857143,34.0,36.0,36,24,48,34.0,38.0
FUB_18,Cargo 13,CERTO_ERRADO,60,35.499428571428574,34.0,36.0,36,24,46,34.0,38.0
FUB_18,Cargo 12,CERTO_ERRADO,60,35.65428571428571,34.0,36.0,36,26,48,34.0,38.0
FUB_18,Cargo 11,CERTO_ERRADO,56,34.733714285714285,33.0,34.0,36,28,46,32.0,36.0
FUB_18,Cargo 10,CERTO_ERRADO,60,35.03885714285714,34.0,36.0,34,22,48,32.0,38.0
FUB_18,Cargo 9,CERTO_ERRADO,59,34.72685714285714,33.0,35.0,35,25,47,33.0,37.0
FUB_18,Cargo 8,CERTO_ERRADO,60,35.04742857142857,34.0,34.0,34,22,46,32.0,38.0
FUB_18,Cargo 7,CERTO_ERRADO,60,35.500571428571426,34.0,36.0,34,24,46,34.0,38.0
FUB_18,Cargo 6,CERTO_ERRADO,60,35.714285714285715,34.0,36.0,36,26,46,34.0,38.0
FUB_18,Cargo 5,CERTO_ERRADO,58,33.725142857142856,32.0,34.0,34,24,44,32.0,36.0
FUB_18,Cargo 4,CERTO_ERRADO,59,29.178285714285714,33.0,29.0,29,19,51,27.0,31.0
FUB_18,Cargo 3,CERTO_ERRADO,60,35.75028571428572,34.0,36.0,36,26,48,34.0,38.0
FUB_18,Cargo 2,CERTO_ERRADO,59,33.75485714285714,33.0,33.0,33,21,47,31.0,37.0
FUB_18,Cargo 1,CERTO_ERRADO,100,58.18114285714286,56.0,58.0,58,44,74,56.0,60.0
PETROBRAS_23_NM,Cargo 1,CERTO_ERRADO,99,59.18342857142857,57.0,59.0,59,47,75,57.0,61.0
CGE_CE_18,Cargo 1,MULTIPLA_5,59,41.574285714285715,40.600000000000016,42.0,41,38,47,41.0,42.0
CGE_CE_18,Cargo 2,MULTIPLA_5,39,27.963428571428572,27.399999999999995,28.0,28,25,32,27.0,29.0
CGE_CE_18,Cargo 3,MULTIPLA_5,39,27.685714285714287,27.399999999999995,27.0,27,25,33,27.0,29.0
CGE_CE_18,Cargo 4,MULTIPLA_5,40,28.659142857142857,28.399999999999995,28.0,28,26,34,28.0,30.0
CGE_CE_18,Cargo 5,MULTIPLA_5,38,26.22457142857143,26.399999999999995,26.0,25,24,32,25.0,27.0
PREF_BH_16_PROCURADOR,Cargo 1,MULTIPLA_4,73,52.764,51.5,53.0,52,47,59,52.0,54.0
PGE_MS_21_PROCURADOR,Cargo 1,MULTIPLA_5,94,65.30171428571428,64.79999999999998,65.0,65,60,72,64.0,66.0
PREF_PIRESRIO_GO_21,Cargo 1,CERTO_ERRADO,100,57.67028571428571,56.0,58.0,58,42,72,54.0,60.0
PREF_PIRESRIO_GO_21,Cargo 5,CERTO_ERRADO,80,45.30057142857143,46.0,44.0,44,32,62,42.0,48.0
PREF_PIRESRIO_GO_21,Cargo 2,CERTO_ERRADO,60,35.08571428571429,34.0,34.0,34,24,48,32.0,38.0
PREF_PIRESRIO_GO_21,Cargo 3,CERTO_ERRADO,60,34.36857142857143,34.0,34.0,34,20,46,32.0,36.0
PREF_PIRESRIO_GO_21,Cargo 4,CERTO_ERRADO,60,35.52,34.0,36.0,36,24,48,34.0,38.0
PREF_PIRESRIO_GO_21,Cargo 6,CERTO_ERRADO,80,47.87942857142857,46.0,48.0,48,34,60,46.0,50.0
PREF_PIRESRIO_GO_21,Cargo 7,CERTO_ERRADO,80,47.858285714285714,46.0,48.0,48,34,60,46.0,50.0
DPE_AL_17_DEFENSOR,Cargo 1,MULTIPLA_5,94,64.578,64.79999999999998,64.0,64,60,73,63.0,66.0
MP_AP_21_SERVIDOR,Cargo 1,MULTIPLA_5,39,27.571142857142856,27.399999999999995,27.0,27,25,33,27.0,28.0
MP_AP_21_SERVIDOR,Cargo 2,MULTIPLA_5,20,14.654,14.199999999999998,15.0,15,13,18,14.0,15.0
MP_AP_21_SERVIDOR,Cargo 3,MULTIPLA_5,20,14.778571428571428,14.199999999999998,15.0,15,13,18,14.0,15.0
MP_AP_21_SERVIDOR,Cargo 4,MULTIPLA_5,20,14.392285714285714,14.199999999999998,14.0,14,13,18,14.0,15.0
DPE_PE_17_DEFENSOR,Cargo 1,MULTIPLA_5,96,66.22171428571428,66.79999999999998,66.0,65,61,77,65.0,67.0
SEFAZ_RS_18_AUDITOR,Cargo 1,MULTIPLA_5,97,68.17457142857143,67.0,68.0,68,63,75,67.0,69.0
STJ_24,Cargo 18,CERTO_ERRADO,97,56.89485714285714,55.0,57.0,57,45,71,55.0,59.0
STJ_24,Cargo 1,CERTO_ERRADO,95,56.10857142857143,54.0,55.0,55,43,71,53.0,59.0
STJ_24,Cargo 3,CERTO_ERRADO,97,56.46857142857143,55.0,57.0,55,43,71,53.0,59.0
STJ_24,Cargo 19,CERTO_ERRADO,97,56.97257142857143,55.0,57.0,57,43,71,55.0,59.0
STJ_24,Cargo 2,CERTO_ERRADO,56,34.57485714285714,33.0,34.0,34,26,46,32.0,36.0
STJ_24,Cargo 4,CERTO_ERRADO,59,30.12857142857143,33.0,29.0,29,17,51,27.0,33.0
STJ_24,Cargo 5,CERTO_ERRADO,58,31.46742857142857,32.0,30.0,30,20,44,28.0,34.0
STJ_24,Cargo 6,CERTO_ERRADO,59,33.69942857142857,33.0,33.0,33,23,47,31.0,37.0
STJ_24,Cargo 7,CERTO_ERRADO,59,34.42057142857143,33.0,35.0,33,23,45,33.0,37.0
STJ_24,Cargo 8,CERTO_ERRADO,58,33.008,32.0,34.0,34,22,48,30.0,36.0
STJ_24,Cargo 9,CERTO_ERRADO,58,32.97714285714286,32.0,32.0,32,20,46,30.0,36.0
STJ_24,Cargo 10,CERTO_ERRADO,60,35.694857142857146,34.0,36.0,36,26,46,34.0,38.0
STJ_24,Cargo 11,CERTO_ERRADO,59,33.72457142857143,33.0,33.0,33,21,47,31.0,37.0
STJ_24,Cargo 12,CERTO_ERRADO,59,33.918285714285716,33.0,33.0,33,23,47,31.0,37.0
STJ_24,Cargo 13,CERTO_ERRADO,59,33.79142857142857,33.0,33.0,35,21,45,31.0,37.0
STJ_24,Cargo 14,CERTO_ERRADO,60,34.97142857142857,34.0,34.0,34,24,48,32.0,38.0
STJ_24,Cargo 15,CERTO_ERRADO,57,31.781714285714287,33.0,31.0,31,21,49,29.0,35.0
STJ_24,Cargo 16,CERTO_ERRADO,59,31.960571428571427,33.0,31.0,29,21,47,29.0,35.0
STJ_24,Cargo 17,CERTO_ERRADO,59,33.01942857142857,33.0,33.0,31,21,45,31.0,35.0
ANM_21_PSS,Cargo 1,CERTO_ERRADO,100,56.46971428571428,56.0,56.0,54,42,74,52.0,60.0
SERIS_AL_21,Cargo 1,CERTO_ERRADO,79,46.14742857142857,45.0,45.0,45,31,61,43.0,49.0
TJ_CE_23_SERVIDOR,Cargo 1,MULTIPLA_5,55,39.315714285714286,38.399999999999984,39.0,39,35,44,38.0,40.0
TJ_CE_23_SERVIDOR,Cargo 2,MULTIPLA_5,56,39.73028571428571,39.399999999999984,40.0,40,36,48,39.0,41.0
STM_17_ANALISTA_TECNICO,Cargo 10,CERTO_ERRADO,99,59.228,57.0,59.0,59,45,73,57.0,61.0
STM_17_ANALISTA_TECNICO,Cargo 9,CERTO_ERRADO,98,57.241142857142854,56.0,58.0,56,42,74,54.0,60.0
STM_17_ANALISTA_TECNICO,Cargo 8,CERTO_ERRADO,98,56.421142857142854,56.0,56.0,54,42,76,52.0,60.0
STM_17_ANALISTA_TECNICO,Cargo 7,CERTO_ERRADO,57,33.77771428571429,33.0,33.0,33,23,47,31.0,37.0
STM_17_ANALISTA_TECNICO,Cargo 6,CERTO_ERRADO,59,34.71028571428572,33.0,35.0,35,25,47,33.0,37.0
STM_17_ANALISTA_TECNICO,Cargo 5,CERTO_ERRADO,59,34.632,33.0,35.0,35,25,45,33.0,37.0
STM_17_ANALISTA_TECNICO,Cargo 4,CERTO_ERRADO,58,33.00514285714286,32.0,34.0,34,22,46,30.0,36.0
STM_17_ANALISTA_TECNICO,Cargo 3,CERTO_ERRADO,58,33.49257142857143,32.0,34.0,34,22,46,32.0,36.0
STM_17_ANALISTA_TECNICO,Cargo 2,CERTO_ERRADO,97,57.268,55.0,57.0,57,43,75,55.0,59.0
STM_17_ANALISTA_TECNICO,Cargo 1,CERTO_ERRADO,96,56.681714285714285,55.0,56.0,56,42,74,54.0,60.0
IRBR_24_DIPLOMACIA,Cargo 1,CERTO_ERRADO,6,4.140571428571429,4.0,4.0,4,2,6,4.0,6.0
FINEP_23,Cargo 1,MULTIPLA_5,53,37.31,37.19999999999999,37.0,37,34,43,36.0,38.0
