Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio,Eficiencia_Media
AL_CE_20,Cargo 5,MULTIPLA_5,0.7,0.2,24.057,24.400000000000304,-0.3430000000003056,0.17141666666666636
AL_CE_20,Cargo 5,MULTIPLA_5,0.8,0.05,31.339,31.599999999999433,-0.26099999999943246,0.167375
AL_CE_20,Cargo 5,MULTIPLA_5,0.8,0.1,29.312,29.59999999999949,-0.28799999999949066,0.164
AL_CE_20,Cargo 5,MULTIPLA_5,0.8,0.2,26.346,26.5999999999996,-0.2539999999995998,0.16825
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.05,34.628,34.799999999999685,-0.17199999999968713,0.157
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.1,32.631,32.79999999999949,-0.1689999999994907,0.15775
AL_CE_20,Cargo 5,MULTIPLA_5,0.9,0.2,28.702,28.799999999999518,-0.09799999999951615,0.1755
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.05,23.904,23.0,0.904,0.24519999999999992
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.1,22.826,22.0,0.826,0.24129999999999985
AL_CE_20,Cargo 6,MULTIPLA_5,0.5,0.2,20.626,20.0,0.626,0.23130000000000006
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.05,27.045,26.200000000000458,0.8449999999995416,0.2528125
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.1,25.946,25.200000000000447,0.7459999999995526,0.246625
AL_CE_20,Cargo 6,MULTIPLA_5,0.6,0.2,23.911,23.200000000000426,0.7109999999995743,0.2444375
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.05,30.14,29.400000000000503,0.739999999999498,0.2616666666666665
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.1,29.007,28.400000000000468,0.6069999999995307,0.2505833333333329
AL_CE_20,Cargo 6,MULTIPLA_5,0.7,0.2,25.897,25.40000000000035,0.4969999999996508,0.24141666666666642
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.05,33.157,32.599999999999405,0.5570000000005966,0.269625
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.1,31.112,30.59999999999946,0.5120000000005385,0.264
AL_CE_20,Cargo 6,MULTIPLA_5,0.8,0.2,28.022,27.59999999999956,0.4220000000004402,0.25275
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.05,36.109,35.79999999999978,0.30900000000022554,0.27725
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.1,34.137,33.79999999999959,0.3370000000004075,0.28425
AL_CE_20,Cargo 6,MULTIPLA_5,0.9,0.2,30.073,29.79999999999951,0.2730000000004911,0.26825
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.05,22.66,23.0,-0.34,0.1829999999999999
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.1,21.542,22.0,-0.458,0.1771
AL_CE_20,Cargo 7,MULTIPLA_5,0.5,0.2,19.68,20.0,-0.32,0.1839999999999997
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.05,25.805,26.200000000000458,-0.3950000000004584,0.1753125
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.1,24.933,25.200000000000447,-0.2670000000004475,0.1833125
AL_CE_20,Cargo 7,MULTIPLA_5,0.6,0.2,22.828,23.200000000000426,-0.37200000000042566,0.17675
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.05,29.064,29.400000000000503,-0.33600000000050206,0.17200000000000032
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.1,28.106,28.400000000000468,-0.2940000000004693,0.17549999999999996
AL_CE_20,Cargo 7,MULTIPLA_5,0.7,0.2,25.245,25.40000000000035,-0.15500000000034925,0.18708333333333368
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.05,32.303,32.599999999999405,-0.29699999999940335,0.162875
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.1,30.44,30.59999999999946,-0.15999999999946157,0.18
AL_CE_20,Cargo 7,MULTIPLA_5,0.8,0.2,27.421,27.59999999999956,-0.17899999999955982,0.177625
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.05,35.568,35.79999999999978,-0.23199999999977444,0.142
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.1,33.706,33.79999999999959,-0.09399999999959255,0.1765
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.2,29.738,29.79999999999951,-0.06199999999950887,0.1845
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.05,22.817,23.0,-0.183,0.19084999999999985
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.1,21.891,22.0,-0.109,0.19454999999999975
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.2,20.004,20.0,0.004,0.20020000000000007
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.05,24.887,25.200000000000447,-0.3130000000004475,0.1804375
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.1,24.016,24.200000000000436,-0.18400000000043656,0.1885
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.2,22.163,22.20000000000041,-0.03700000000041109,0.1976875
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.05,27.908,28.400000000000468,-0.4920000000004693,0.15900000000000003
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.1,27.123,27.400000000000432,-0.2770000000004329,0.17691666666666714
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.2,24.306,24.400000000000304,-0.09400000000030559,0.19216666666666674
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.05,31.124,31.599999999999433,-0.4759999999994325,0.1405
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.1,29.312,29.59999999999949,-0.28799999999949066,0.164
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.2,26.516,26.5999999999996,-0.08399999999959983,0.1895
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.05,34.453,34.799999999999685,-0.3469999999996871,0.11325
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.1,32.585,32.79999999999949,-0.21499999999949068,0.14625
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.2,28.732,28.799999999999518,-0.06799999999951614,0.183
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.05,23.175,22.79999999999958,0.3750000000004184,0.21973684210526623
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.1,22.304,21.799999999999596,0.5040000000004038,0.22652631578947668
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.2,20.027,19.799999999999624,0.2270000000003747,0.21194736842105533
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.05,24.452,24.200000000000436,0.25199999999956346,0.21575
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.1,23.501,23.200000000000426,0.30099999999957433,0.2188125
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.2,21.349,21.200000000000397,0.14899999999960345,0.2093125
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.05,27.697,27.400000000000432,0.29699999999956705,0.2247499999999993
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.1,26.631,26.400000000000393,0.2309999999996071,0.21924999999999983
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.2,23.56,23.400000000000258,0.1599999999997417,0.21333333333333332
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.05,30.849,30.59999999999946,0.24900000000053843,0.231125
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.1,28.826,28.599999999999522,0.22600000000047657,0.22825
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.2,25.672,25.59999999999964,0.07200000000036016,0.209
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.05,33.984,33.79999999999959,0.18400000000040745,0.246
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.1,31.916,31.799999999999493,0.11600000000050568,0.229
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.2,28.914,28.799999999999518,0.11400000000048385,0.2285
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.05,21.596,23.0,-1.404,0.12979999999999872
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.1,20.929,22.0,-1.071,0.1464499999999992
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.2,19.383,20.0,-0.617,0.16914999999999977
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.05,23.986,25.200000000000447,-1.2140000000004474,0.124125
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.1,23.234,24.200000000000436,-0.9660000000004365,0.139625
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.2,21.45,22.20000000000041,-0.7500000000004111,0.153125
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.05,27.18,28.400000000000468,-1.2200000000004694,0.09833333333333298
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.1,26.422,27.400000000000432,-0.978000000000433,0.11849999999999962
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.2,23.821,24.400000000000304,-0.5790000000003056,0.15175000000000016
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.05,30.645,31.599999999999433,-0.9549999999994325,0.080625
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.1,28.827,29.59999999999949,-0.7729999999994907,0.103375
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.2,26.078,26.5999999999996,-0.5219999999995998,0.13475
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.05,34.345,34.799999999999685,-0.45499999999968715,0.08625
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.1,32.381,32.79999999999949,-0.41899999999949067,0.09525
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.2,28.483,28.799999999999518,-0.31699999999951617,0.12075
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.05,22.494,23.0,-0.506,0.1746999999999999
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.1,21.573,22.0,-0.427,0.17864999999999984
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.2,19.688,20.0,-0.312,0.18440000000000017
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.05,25.765,26.200000000000458,-0.4350000000004584,0.1728125
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.1,24.769,25.200000000000447,-0.43100000000044747,0.1730625
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.2,22.775,23.200000000000426,-0.42500000000042565,0.1734375
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.05,28.954,29.400000000000503,-0.44600000000050205,0.16283333333333314
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.1,27.98,28.400000000000468,-0.4200000000004693,0.16499999999999995
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.2,25.031,25.40000000000035,-0.36900000000034927,0.16925000000000023
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.05,32.271,32.599999999999405,-0.3289999999994034,0.158875
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.1,30.304,30.59999999999946,-0.2959999999994616,0.163
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.2,27.39,27.59999999999956,-0.20999999999955982,0.17375
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.05,35.532,35.79999999999978,-0.2679999999997744,0.133
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.1,33.581,33.79999999999959,-0.21899999999959255,0.14525
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.2,29.666,29.79999999999951,-0.13399999999950887,0.1665
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.05,24.04,23.0,1.04,0.2519999999999996
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.1,22.955,22.0,0.955,0.24774999999999991
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.2,20.784,20.0,0.784,0.23920000000000008
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.05,26.201,25.200000000000447,1.0009999999995525,0.2625625
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.1,25.086,24.200000000000436,0.8859999999995635,0.255375
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.2,22.894,22.20000000000041,0.693999999999589,0.243375
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.05,29.264,28.400000000000468,0.8639999999995307,0.2719999999999999
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.1,28.161,27.400000000000432,0.7609999999995671,0.2634166666666665
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.2,25.034,24.400000000000304,0.6339999999996944,0.25283333333333313
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.05,32.261,31.599999999999433,0.6610000000005676,0.282625
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.1,30.209,29.59999999999949,0.6090000000005094,0.276125
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.2,26.991,26.5999999999996,0.3910000000004002,0.248875
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.05,35.208,34.799999999999685,0.4080000000003129,0.302
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.1,33.12,32.79999999999949,0.3200000000005093,0.28
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.2,29.005,28.799999999999518,0.20500000000048385,0.25125
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.05,23.233,23.0,0.233,0.2116499999999998
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.1,22.087,22.0,0.087,0.20434999999999987
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.2,20.171,20.0,0.171,0.20855000000000004
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.05,26.277,26.200000000000458,0.07699999999954162,0.2048125
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.1,25.389,25.200000000000447,0.18899999999955253,0.2118125
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.2,23.39,23.200000000000426,0.18999999999957434,0.211875
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.05,29.484,29.400000000000503,0.08399999999949796,0.20699999999999946
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.1,28.512,28.400000000000468,0.1119999999995307,0.20933333333333326
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.2,25.478,25.40000000000035,0.07799999999965075,0.20649999999999968
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.05,32.601,32.599999999999405,0.0010000000005966285,0.200125
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.1,30.62,30.59999999999946,0.02000000000053842,0.2025
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.2,27.645,27.59999999999956,0.045000000000440195,0.205625
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.05,35.77,35.79999999999978,-0.029999999999774447,0.1925
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.1,33.774,33.79999999999959,-0.025999999999592547,0.1935
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.2,29.836,29.79999999999951,0.036000000000491125,0.209
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.05,21.746,23.0,-1.254,0.13729999999999898
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.1,20.857,22.0,-1.143,0.14284999999999953
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.2,19.152,20.0,-0.848,0.15759999999999952
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.05,24.959,26.200000000000458,-1.2410000000004584,0.1224375
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.1,24.052,25.200000000000447,-1.1480000000004476,0.12825
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.2,22.415,23.200000000000426,-0.7850000000004257,0.1509375
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.05,28.222,29.400000000000503,-1.178000000000502,0.1018333333333332
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.1,27.413,28.400000000000468,-0.9870000000004693,0.11774999999999958
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.2,24.649,25.40000000000035,-0.7510000000003493,0.13741666666666652
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.05,31.675,32.599999999999405,-0.9249999999994034,0.084375
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.1,29.89,30.59999999999946,-0.7099999999994616,0.11125
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.2,27.111,27.59999999999956,-0.4889999999995598,0.138875
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.05,35.306,35.79999999999978,-0.49399999999977445,0.0765
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.1,33.375,33.79999999999959,-0.42499999999959254,0.09375
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.2,29.515,29.79999999999951,-0.28499999999950887,0.12875
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.05,23.078,21.799999999999596,1.278000000000404,0.26726315789473987
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.1,21.876,20.79999999999961,1.0760000000003893,0.25663157894737165
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.2,19.656,18.799999999999645,0.8560000000003529,0.24505263157895046
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.05,25.095,24.0,1.095,0.27300000000000113
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.1,23.988,23.0,0.988,0.2658666666666679
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.2,21.811,21.0,0.811,0.2540666666666682
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.05,27.437,26.400000000000393,1.0369999999996071,0.286416666666667
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.1,26.301,25.40000000000035,0.9009999999996507,0.2750833333333334
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.2,23.045,22.400000000000205,0.6449999999997963,0.2537499999999998
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.05,30.394,29.59999999999949,0.7940000000005093,0.29925
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.1,29.323,28.599999999999522,0.7230000000004766,0.290375
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.2,26.138,25.59999999999964,0.5380000000003602,0.26725
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.05,33.367,32.79999999999949,0.5670000000005093,0.34175
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.1,31.244,30.799999999999503,0.4440000000004984,0.311
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.2,28.11,27.799999999999528,0.31000000000047295,0.2775
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.05,23.671,23.0,0.671,0.2335499999999989
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.1,22.621,22.0,0.621,0.2310499999999995
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.2,20.493,20.0,0.493,0.22464999999999966
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.05,25.814,25.200000000000447,0.6139999999995526,0.238375
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.1,24.789,24.200000000000436,0.5889999999995634,0.2368125
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.2,22.631,22.20000000000041,0.43099999999958893,0.2269375
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.05,28.972,28.400000000000468,0.5719999999995307,0.24766666666666623
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.1,27.917,27.400000000000432,0.516999999999567,0.24308333333333326
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.2,24.78,24.400000000000304,0.3799999999996944,0.2316666666666663
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.05,32.054,31.599999999999433,0.4540000000005675,0.25675
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.1,29.977,29.59999999999949,0.3770000000005093,0.247125
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.2,26.887,26.5999999999996,0.28700000000040016,0.235875
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.05,35.097,34.799999999999685,0.29700000000031285,0.27425
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.1,33.019,32.79999999999949,0.21900000000050932,0.25475
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.2,29.005,28.799999999999518,0.20500000000048385,0.25125
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.05,23.366,23.0,0.366,0.21830000000000013
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.1,22.299,22.0,0.299,0.2149499999999998
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.2,20.365,20.0,0.365,0.2182499999999998
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.05,26.531,26.200000000000458,0.3309999999995416,0.2206875
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.1,25.478,25.200000000000447,0.27799999999955255,0.217375
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.2,23.48,23.200000000000426,0.27999999999957437,0.2175
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.05,29.563,29.400000000000503,0.16299999999949796,0.21358333333333301
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.1,28.604,28.400000000000468,0.2039999999995307,0.21699999999999975
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.2,25.685,25.40000000000035,0.28499999999965075,0.22374999999999995
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.05,32.698,32.599999999999405,0.09800000000059662,0.21225
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.1,30.731,30.59999999999946,0.1310000000005384,0.216375
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.2,27.757,27.59999999999956,0.1570000000004402,0.219625
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.05,35.751,35.79999999999978,-0.048999999999774446,0.18775
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.1,33.834,33.79999999999959,0.034000000000407454,0.2085
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.2,29.84,29.79999999999951,0.04000000000049113,0.21
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.05,48.514,45.0,3.514,0.5351400000000002
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.1,44.15,41.0,3.15,0.5315000000000009
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.2,32.944,31.0,1.944,0.5194400000000006
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.05,58.06,55.0,3.06,0.5382499999999989
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.1,51.602,49.0,2.602,0.5325249999999991
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.2,38.624,37.0,1.624,0.5203
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.05,65.934,63.0,2.934,0.5489000000000019
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.1,59.466,57.0,2.466,0.5411000000000011
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.2,44.63,43.0,1.63,0.5271666666666678
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.05,75.476,73.0,2.476,0.5619000000000012
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.1,66.76,65.0,1.76,0.5440000000000007
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.2,50.12,49.0,1.12,0.528000000000001
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.05,82.106,81.0,1.106,0.5553000000000007
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.1,74.002,73.0,1.002,0.5501000000000006
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.2,55.6,55.0,0.6,0.5299999999999999
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.05,48.072,45.0,3.072,0.5307200000000004
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.1,43.474,41.0,2.474,0.5247400000000008
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.2,32.916,31.0,1.916,0.5191600000000003
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.05,57.92,55.0,2.92,0.5365000000000011
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.1,51.336,49.0,2.336,0.5291999999999998
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.2,38.732,37.0,1.732,0.5216500000000003
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.05,65.53,63.0,2.53,0.542166666666668
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.1,59.006,57.0,2.006,0.5334333333333346
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.2,44.232,43.0,1.232,0.5205333333333343
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.05,75.026,73.0,2.026,0.5506499999999993
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.1,66.508,65.0,1.508,0.5377000000000012
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.2,49.862,49.0,0.862,0.5215499999999993
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.05,82.042,81.0,1.042,0.5521
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.1,73.688,73.0,0.688,0.5343999999999997
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.2,55.404,55.0,0.404,0.5202000000000001
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.05,47.82,45.0,2.82,0.5282000000000013
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.1,43.572,41.0,2.572,0.5257200000000007
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.2,32.666,31.0,1.666,0.5166599999999998
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.05,57.976,55.0,2.976,0.5372000000000006
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.1,51.332,49.0,2.332,0.52915
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.2,38.698,37.0,1.698,0.5212250000000002
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.05,65.35,63.0,2.35,0.5391666666666685
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.1,58.85,57.0,1.85,0.5308333333333343
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.2,44.274,43.0,1.274,0.5212333333333331
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.05,75.084,73.0,2.084,0.5521000000000009
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.1,66.584,65.0,1.584,0.5395999999999995
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.2,50.062,49.0,1.062,0.5265500000000001
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.05,82.088,81.0,1.088,0.5544000000000003
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.1,73.87,73.0,0.87,0.5435000000000006
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.2,55.414,55.0,0.414,0.5206999999999996
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.05,45.798,44.0,1.798,0.5187291666666666
