Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio
ANM_21,Cargo 1,CERTO_ERRADO,0.8,0.2,46.874,46.0,0.874
ANM_21,Cargo 1,CERTO_ERRADO,0.9,0.05,76.372,75.0,1.372
ANM_21,Cargo 1,CERTO_ERRADO,0.9,0.1,67.894,67.0,0.894
ANM_21,Cargo 1,CERTO_ERRADO,0.9,0.2,51.578,51.0,0.578
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.5,0.05,90.872,88.0,2.872
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.5,0.1,80.01,78.0,2.01
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.5,0.2,59.238,58.0,1.238
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.6,0.05,107.244,105.0,2.244
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.6,0.1,95.014,93.0,2.014
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.6,0.2,70.334,69.0,1.334
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.7,0.05,124.182,122.0,2.182
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.7,0.1,109.588,108.0,1.588
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.7,0.2,83.278,82.0,1.278
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.8,0.05,140.548,139.0,1.548
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.8,0.1,124.156,123.0,1.156
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.8,0.2,93.962,93.0,0.962
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.9,0.05,156.704,156.0,0.704
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.9,0.1,138.89,138.0,0.89
TCE_RJ_20,Cargo 1,CERTO_ERRADO,0.9,0.2,104.398,104.0,0.398
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.5,0.05,48.19,45.0,3.19
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.5,0.1,44.034,41.0,3.034
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.5,0.2,32.764,31.0,1.764
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.6,0.05,57.11,54.0,3.11
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.6,0.1,50.658,48.0,2.658
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.6,0.2,37.574,36.0,1.574
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.7,0.05,64.604,62.0,2.604
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.7,0.1,58.132,56.0,2.132
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.7,0.2,43.272,42.0,1.272
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.8,0.05,74.144,72.0,2.144
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.8,0.1,65.606,64.0,1.606
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.8,0.2,48.898,48.0,0.898
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.9,0.05,81.282,80.0,1.282
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.9,0.1,72.892,72.0,0.892
TCE_RJ_20,Cargo 2,CERTO_ERRADO,0.9,0.2,54.25,54.0,0.25
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.5,0.05,46.142,44.0,2.142
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.5,0.1,41.798,40.0,1.798
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.5,0.2,31.212,30.0,1.212
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.6,0.05,56.09,54.0,2.09
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.6,0.1,49.512,48.0,1.512
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.6,0.2,37.33,36.0,1.33
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.7,0.05,62.518,61.0,1.518
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.7,0.1,56.47,55.0,1.47
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.7,0.2,41.9,41.0,0.9
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.8,0.05,72.146,71.0,1.146
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.8,0.1,63.952,63.0,0.952
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.8,0.2,47.778,47.0,0.778
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.9,0.05,79.558,79.0,0.558
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.9,0.1,71.594,71.0,0.594
TCE_RJ_20,Cargo 3,CERTO_ERRADO,0.9,0.2,53.414,53.0,0.414
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.5,0.05,49.184,46.0,3.184
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.5,0.1,42.39,40.0,2.39
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.5,0.2,31.534,30.0,1.534
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.6,0.05,56.852,54.0,2.852
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.6,0.1,50.394,48.0,2.394
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.6,0.2,37.438,36.0,1.438
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.7,0.05,66.598,64.0,2.598
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.7,0.1,58.2,56.0,2.2
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.7,0.2,43.4,42.0,1.4
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.8,0.05,74.156,72.0,2.156
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.8,0.1,65.432,64.0,1.432
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.8,0.2,48.908,48.0,0.908
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.9,0.05,83.202,82.0,1.202
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.9,0.1,72.734,72.0,0.734
TCE_RJ_20,Cargo 4,CERTO_ERRADO,0.9,0.2,54.376,54.0,0.376
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.5,0.05,57.196,55.0,2.196
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.5,0.1,50.952,49.0,1.952
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.5,0.2,38.19,37.0,1.19
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.6,0.05,66.1,64.0,2.1
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.6,0.1,57.956,56.0,1.956
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.6,0.2,43.196,42.0,1.196
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.7,0.05,75.466,74.0,1.466
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.7,0.1,67.448,66.0,1.448
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.7,0.2,51.134,50.0,1.134
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.8,0.05,87.172,86.0,1.172
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.8,0.1,77.046,76.0,1.046
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.8,0.2,58.636,58.0,0.636
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.9,0.05,96.548,96.0,0.548
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.9,0.1,86.542,86.0,0.542
TC_DF_24_AUDITOR,Cargo 1,CERTO_ERRADO,0.9,0.2,64.396,64.0,0.396
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.5,0.05,31.071,30.400000000000535,0.6709999999994652
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.5,0.1,29.806,29.400000000000503,0.405999999999498
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.5,0.2,26.914,26.400000000000393,0.5139999999996071
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.6,0.05,34.656,34.40000000000064,0.25599999999935974
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.6,0.1,32.717,32.40000000000059,0.31699999999941064
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.6,0.2,29.928,29.400000000000503,0.527999999999498
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.7,0.05,39.277,39.199999999999946,0.07700000000005093
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.7,0.1,37.397,37.2000000000001,0.19699999999989815
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.7,0.2,33.417,33.200000000000465,0.21699999999953434
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.8,0.05,42.236,42.19999999999975,0.03600000000025466
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.8,0.1,40.322,40.19999999999988,0.12200000000011642
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.8,0.2,36.433,36.20000000000019,0.23299999999981083
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.9,0.05,46.077,46.19999999999952,-0.12299999999951979
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.9,0.1,44.163,44.199999999999626,-0.03699999999962893
TJ_RJ_20_ANALISTA,Cargo 1,MULTIPLA_5,0.9,0.2,39.243,39.199999999999946,0.043000000000050935
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.5,0.05,23.538,23.0,0.538
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.5,0.1,22.378,22.0,0.378
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.5,0.2,20.348,20.0,0.348
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.6,0.05,26.71,26.200000000000458,0.5099999999995416
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.6,0.1,25.605,25.200000000000447,0.40499999999955255
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.6,0.2,23.615,23.200000000000426,0.4149999999995744
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.7,0.05,29.852,29.400000000000503,0.45199999999949797
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.7,0.1,28.797,28.400000000000468,0.39699999999953073
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.7,0.2,25.706,25.40000000000035,0.3059999999996508
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.8,0.05,32.988,32.599999999999405,0.38800000000059665
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.8,0.1,30.93,30.59999999999946,0.3300000000005384
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.8,0.2,27.803,27.59999999999956,0.2030000000004402
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.9,0.05,36.09,35.79999999999978,0.2900000000002256
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.9,0.1,33.985,33.79999999999959,0.18500000000040745
TJ_RJ_20_ANALISTA,Cargo 2,MULTIPLA_5,0.9,0.2,29.95,29.79999999999951,0.15000000000049113
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.5,0.05,22.573,23.0,-0.427
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.5,0.1,21.84,22.0,-0.16
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.5,0.2,20.028,20.0,0.028
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.6,0.05,25.726,26.200000000000458,-0.4740000000004584
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.6,0.1,24.911,25.200000000000447,-0.28900000000044745
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.6,0.2,22.89,23.200000000000426,-0.31000000000042566
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.7,0.05,28.78,29.400000000000503,-0.620000000000502
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.7,0.1,28.016,28.400000000000468,-0.3840000000004693
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.7,0.2,25.26,25.40000000000035,-0.14000000000034923
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.8,0.05,31.988,32.599999999999405,-0.6119999999994034
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.8,0.1,30.277,30.59999999999946,-0.3229999999994616
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.8,0.2,27.434,27.59999999999956,-0.1659999999995598
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.9,0.05,35.457,35.79999999999978,-0.34299999999977443
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.9,0.1,33.506,33.79999999999959,-0.29399999999959253
TJ_RJ_20_ANALISTA,Cargo 3,MULTIPLA_5,0.9,0.2,29.727,29.79999999999951,-0.07299999999950887
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.5,0.05,23.1,23.0,0.1
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.5,0.1,21.946,22.0,-0.054
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.5,0.2,20.021,20.0,0.021
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.6,0.05,25.143,25.200000000000447,-0.05700000000044747
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.6,0.1,24.134,24.200000000000436,-0.06600000000043656
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.6,0.2,22.128,22.20000000000041,-0.0720000000004111
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.7,0.05,28.282,28.400000000000468,-0.1180000000004693
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.7,0.1,27.339,27.400000000000432,-0.061000000000432916
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.7,0.2,24.269,24.400000000000304,-0.1310000000003056
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.8,0.05,31.528,31.599999999999433,-0.07199999999943248
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.8,0.1,29.537,29.59999999999949,-0.06299999999949069
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.8,0.2,26.563,26.5999999999996,-0.036999999999599825
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.9,0.05,34.828,34.799999999999685,0.028000000000312865
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.9,0.1,32.77,32.79999999999949,-0.029999999999490684
TJ_RJ_20_ANALISTA,Cargo 4,MULTIPLA_5,0.9,0.2,28.802,28.799999999999518,0.0020000000004838513
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.5,0.05,23.647,23.0,0.647
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.5,0.1,22.596,22.0,0.596
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.5,0.2,20.593,20.0,0.593
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.6,0.05,25.673,25.200000000000447,0.47299999999955256
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.6,0.1,24.733,24.200000000000436,0.5329999999995635
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.6,0.2,22.671,22.20000000000041,0.4709999999995889
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.7,0.05,28.734,28.400000000000468,0.33399999999953073
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.7,0.1,27.747,27.400000000000432,0.3469999999995671
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.7,0.2,24.786,24.400000000000304,0.3859999999996944
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.8,0.05,31.683,31.599999999999433,0.08300000000056752
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.8,0.1,29.811,29.59999999999949,0.2110000000005093
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.8,0.2,26.858,26.5999999999996,0.2580000000004002
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.9,0.05,34.75,34.799999999999685,-0.049999999999687135
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.9,0.1,32.846,32.79999999999949,0.046000000000509314
TJ_RJ_20_ANALISTA,Cargo 5,MULTIPLA_5,0.9,0.2,28.961,28.799999999999518,0.16100000000048384
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.5,0.05,22.916,22.79999999999958,0.11600000000041837
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.5,0.1,21.911,21.799999999999596,0.11100000000040382
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.5,0.2,19.786,19.799999999999624,-0.013999999999625288
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.6,0.05,24.255,24.200000000000436,0.05499999999956344
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.6,0.1,23.251,23.200000000000426,0.05099999999957436
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.6,0.2,21.132,21.200000000000397,-0.06800000000039653
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.7,0.05,27.603,27.400000000000432,0.20299999999956708
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.7,0.1,26.498,26.400000000000393,0.0979999999996071
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.7,0.2,23.391,23.400000000000258,-0.009000000000258296
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.8,0.05,30.721,30.59999999999946,0.12100000000053843
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.8,0.1,28.695,28.599999999999522,0.09500000000047658
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.8,0.2,25.566,25.59999999999964,-0.03399999999963984
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.9,0.05,33.882,33.79999999999959,0.08200000000040746
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.9,0.1,31.85,31.799999999999493,0.05000000000050568
TJ_RJ_20_ANALISTA,Cargo 6,MULTIPLA_5,0.9,0.2,28.818,28.799999999999518,0.01800000000048385
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.5,0.05,20.553,23.0,-2.447
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.5,0.1,19.695,22.0,-2.305
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.5,0.2,18.416,20.0,-1.584
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.6,0.05,23.171,25.200000000000447,-2.0290000000004476
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.6,0.1,22.294,24.200000000000436,-1.9060000000004365
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.6,0.2,20.621,22.20000000000041,-1.5790000000004112
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.7,0.05,26.666,28.400000000000468,-1.7340000000004694
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.7,0.1,25.766,27.400000000000432,-1.6340000000004329
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.7,0.2,23.136,24.400000000000304,-1.2640000000003055
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.8,0.05,30.434,31.599999999999433,-1.1659999999994324
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.8,0.1,28.439,29.59999999999949,-1.1609999999994907
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.8,0.2,25.693,26.5999999999996,-0.9069999999995998
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.9,0.05,34.194,34.799999999999685,-0.6059999999996871
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.9,0.1,32.207,32.79999999999949,-0.5929999999994907
TJ_RJ_20_ANALISTA,Cargo 7,MULTIPLA_5,0.9,0.2,28.328,28.799999999999518,-0.47199999999951614
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.5,0.05,19.688,23.0,-3.312
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.5,0.1,18.782,22.0,-3.218
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.5,0.2,17.324,20.0,-2.676
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.6,0.05,22.463,25.200000000000447,-2.7370000000004473
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.6,0.1,21.563,24.200000000000436,-2.6370000000004366
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.6,0.2,19.913,22.20000000000041,-2.287000000000411
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.7,0.05,26.307,28.400000000000468,-2.0930000000004694
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.7,0.1,25.342,27.400000000000432,-2.058000000000433
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.7,0.2,22.59,24.400000000000304,-1.8100000000003056
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.8,0.05,30.202,31.599999999999433,-1.3979999999994326
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.8,0.1,28.268,29.59999999999949,-1.3319999999994907
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.8,0.2,25.358,26.5999999999996,-1.2419999999995999
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.9,0.05,34.111,34.799999999999685,-0.6889999999996871
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.9,0.1,32.101,32.79999999999949,-0.6989999999994907
TJ_RJ_20_ANALISTA,Cargo 8,MULTIPLA_5,0.9,0.2,28.141,28.799999999999518,-0.6589999999995162
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.5,0.05,24.212,23.0,1.212
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.5,0.1,23.067,22.0,1.067
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.5,0.2,20.867,20.0,0.867
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.6,0.05,27.395,26.200000000000458,1.1949999999995415
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.6,0.1,26.245,25.200000000000447,1.0449999999995525
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.6,0.2,23.971,23.200000000000426,0.7709999999995744
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.7,0.05,30.474,29.400000000000503,1.073999999999498
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.7,0.1,29.354,28.400000000000468,0.9539999999995307
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.7,0.2,26.104,25.40000000000035,0.7039999999996508
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.8,0.05,33.511,32.599999999999405,0.9110000000005967
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.8,0.1,31.313,30.59999999999946,0.7130000000005384
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.8,0.2,28.145,27.59999999999956,0.5450000000004402
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.9,0.05,36.366,35.79999999999978,0.5660000000002255
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.9,0.1,34.268,33.79999999999959,0.4680000000004075
TJ_RJ_20_ANALISTA,Cargo 9,MULTIPLA_5,0.9,0.2,30.061,29.79999999999951,0.2610000000004911
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.5,0.05,24.139,23.0,1.139
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.5,0.1,23.061,22.0,1.061
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.5,0.2,20.805,20.0,0.805
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.6,0.05,26.132,25.200000000000447,0.9319999999995525
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.6,0.1,25.11,24.200000000000436,0.9099999999995635
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.6,0.2,22.879,22.20000000000041,0.6789999999995889
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.7,0.05,29.248,28.400000000000468,0.8479999999995307
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.7,0.1,28.154,27.400000000000432,0.7539999999995671
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.7,0.2,25.012,24.400000000000304,0.6119999999996945
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.8,0.05,32.215,31.599999999999433,0.6150000000005675
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.8,0.1,30.2,29.59999999999949,0.6000000000005093
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.8,0.2,27.096,26.5999999999996,0.4960000000004002
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.9,0.05,35.203,34.799999999999685,0.4030000000003129
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.9,0.1,33.119,32.79999999999949,0.3190000000005093
TJ_RJ_20_ANALISTA,Cargo 10,MULTIPLA_5,0.9,0.2,29.056,28.799999999999518,0.25600000000048384
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.5,0.05,21.481,23.0,-1.519
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.5,0.1,20.465,22.0,-1.535
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.5,0.2,18.624,20.0,-1.376
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.6,0.05,24.89,26.200000000000458,-1.3100000000004584
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.6,0.1,23.905,25.200000000000447,-1.2950000000004476
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.6,0.2,21.855,23.200000000000426,-1.3450000000004256
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.7,0.05,28.458,29.400000000000503,-0.942000000000502
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.7,0.1,27.377,28.400000000000468,-1.0230000000004693
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.7,0.2,24.425,25.40000000000035,-0.9750000000003493
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.8,0.05,31.908,32.599999999999405,-0.6919999999994034
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.8,0.1,29.897,30.59999999999946,-0.7029999999994616
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.8,0.2,26.946,27.59999999999956,-0.6539999999995598
TJ_RJ_20_ANALISTA,Cargo 11,MULTIPLA_5,0.9,0.05,35.5,35.79999999999978,-0.29999999999977445
