simulacao_id,letra_chutada,nota_liquida,acertos,erros
11931,C,47,71,24
11932,E,57,76,19
11933,C,47,71,24
11934,C,47,71,24
11935,E,55,75,20
11936,C,43,69,26
11937,C,49,72,23
11938,E,61,78,17
11939,C,55,75,20
11940,C,43,69,26
11941,C,41,68,27
11942,C,43,69,26
11943,E,51,73,22
11944,C,41,68,27
11945,C,51,73,22
11946,C,47,71,24
11947,C,49,72,23
11948,C,45,70,25
11949,C,49,72,23
11950,C,39,67,28
11951,C,37,66,29
11952,E,55,75,20
11953,C,45,70,25
11954,C,43,69,26
11955,C,43,69,26
11956,E,57,76,19
11957,C,47,71,24
11958,C,53,74,21
11959,C,41,68,27
11960,C,39,67,28
11961,C,43,69,26
11962,C,49,72,23
11963,C,37,66,29
11964,C,43,69,26
11965,E,51,73,22
11966,C,45,70,25
11967,C,45,70,25
11968,C,45,70,25
11969,C,45,70,25
11970,E,55,75,20
11971,C,45,70,25
11972,C,43,69,26
11973,C,47,71,24
11974,C,47,71,24
11975,E,47,71,24
11976,E,53,74,21
11977,C,41,68,27
11978,C,49,72,23
11979,C,45,70,25
11980,C,45,70,25
11981,C,45,70,25
11982,C,49,72,23
11983,C,51,73,22
11984,C,39,67,28
11985,C,41,68,27
11986,C,47,71,24
11987,C,45,70,25
11988,C,49,72,23
11989,C,45,70,25
11990,C,49,72,23
11991,C,43,69,26
11992,C,47,71,24
11993,C,43,69,26
11994,E,61,78,17
11995,C,39,67,28
11996,C,49,72,23
11997,C,49,72,23
11998,C,45,70,25
11999,C,41,68,27
12000,C,47,71,24
12001,E,57,76,19
12002,C,47,71,24
12003,C,49,72,23
12004,C,43,69,26
12005,C,51,73,22
12006,C,45,70,25
12007,E,53,74,21
12008,C,47,71,24
12009,C,45,70,25
12010,C,45,70,25
12011,C,43,69,26
12012,E,51,73,22
12013,C,49,72,23
12014,C,53,74,21
12015,C,45,70,25
12016,C,47,71,24
12017,C,35,65,30
12018,C,55,75,20
12019,C,49,72,23
12020,E,55,75,20
12021,C,55,75,20
12022,C,47,71,24
12023,C,53,74,21
12024,C,47,71,24
12025,E,61,78,17
12026,C,49,72,23
12027,C,45,70,25
12028,C,47,71,24
12029,C,51,73,22
12030,C,45,70,25
12031,C,45,70,25
12032,C,55,75,20
12033,C,45,70,25
12034,C,47,71,24
12035,C,59,77,18
12036,E,55,75,20
12037,C,39,67,28
12038,E,57,76,19
12039,C,47,71,24
12040,C,37,66,29
12041,C,47,71,24
12042,C,41,68,27
12043,C,41,68,27
12044,C,41,68,27
12045,E,49,72,23
12046,C,51,73,22
12047,C,47,71,24
12048,C,43,69,26
12049,E,61,78,17
12050,E,55,75,20
12051,C,45,70,25
12052,E,55,75,20
12053,E,53,74,21
12054,C,45,70,25
12055,C,45,70,25
12056,C,49,72,23
12057,E,47,71,24
12058,C,43,69,26
12059,C,43,69,26
12060,E,55,75,20
12061,C,43,69,26
12062,E,47,71,24
12063,E,53,74,21
12064,C,45,70,25
12065,C,41,68,27
12066,C,47,71,24
12067,C,41,68,27
12068,C,41,68,27
12069,C,51,73,22
12070,E,59,77,18
12071,C,45,70,25
12072,E,49,72,23
12073,E,59,77,18
12074,C,43,69,26
12075,C,39,67,28
12076,C,51,73,22
12077,E,51,73,22
12078,E,59,77,18
12079,C,45,70,25
12080,C,45,70,25
12081,E,53,74,21
12082,C,49,72,23
12083,C,47,71,24
12084,E,49,72,23
12085,C,51,73,22
12086,C,41,68,27
12087,E,57,76,19
12088,C,47,71,24
12089,E,63,79,16
12090,C,55,75,20
12091,C,43,69,26
12092,C,41,68,27
12093,C,47,71,24
12094,C,43,69,26
12095,C,39,67,28
12096,C,47,71,24
12097,C,41,68,27
12098,C,49,72,23
12099,C,47,71,24
12100,E,55,75,20
12101,E,55,75,20
12102,C,37,66,29
12103,C,41,68,27
12104,C,39,67,28
12105,C,47,71,24
12106,C,45,70,25
12107,C,45,70,25
12108,C,45,70,25
12109,C,39,67,28
12110,C,53,74,21
12111,C,49,72,23
12112,E,51,73,22
12113,C,51,73,22
12114,E,55,75,20
12115,E,51,73,22
12116,E,55,75,20
12117,C,41,68,27
12118,C,47,71,24
12119,C,49,72,23
12120,C,47,71,24
12121,C,45,70,25
12122,C,51,73,22
12123,C,43,69,26
12124,C,41,68,27
12125,E,51,73,22
12126,C,45,70,25
12127,C,47,71,24
12128,E,55,75,20
12129,E,55,75,20
12130,C,41,68,27
12131,C,41,68,27
12132,C,45,70,25
12133,C,45,70,25
12134,C,43,69,26
12135,C,43,69,26
12136,C,33,64,31
12137,E,53,74,21
12138,C,43,69,26
12139,C,47,71,24
12140,C,47,71,24
12141,C,43,69,26
12142,C,43,69,26
12143,E,55,75,20
12144,C,49,72,23
12145,E,57,76,19
12146,C,47,71,24
12147,C,45,70,25
12148,C,51,73,22
12149,C,43,69,26
12150,C,37,66,29
12151,E,51,73,22
12152,C,47,71,24
12153,C,41,68,27
12154,E,61,78,17
12155,C,39,67,28
12156,C,55,75,20
12157,C,39,67,28
12158,E,51,73,22
12159,C,45,70,25
12160,C,37,66,29
12161,E,51,73,22
12162,E,55,75,20
12163,C,51,73,22
12164,C,45,70,25
12165,C,43,69,26
12166,C,47,71,24
12167,C,45,70,25
12168,C,49,72,23
12169,C,51,73,22
12170,C,47,71,24
12171,E,51,73,22
12172,C,47,71,24
12173,E,59,77,18
12174,C,47,71,24
12175,C,47,71,24
12176,C,51,73,22
12177,E,47,71,24
12178,E,51,73,22
12179,C,43,69,26
12180,C,41,68,27
12181,C,43,69,26
12182,C,47,71,24
12183,C,39,67,28
12184,E,59,77,18
12185,C,43,69,26
12186,C,45,70,25
12187,E,53,74,21
12188,C,47,71,24
12189,C,49,72,23
12190,C,49,72,23
12191,E,55,75,20
12192,C,37,66,29
12193,C,43,69,26
12194,C,49,72,23
12195,C,41,68,27
12196,E,51,73,22
12197,C,45,70,25
12198,C,49,72,23
12199,C,43,69,26
12200,C,37,66,29
12201,E,51,73,22
12202,E,53,74,21
12203,C,55,75,20
12204,E,57,76,19
12205,C,43,69,26
12206,C,51,73,22
12207,E,53,74,21
12208,C,47,71,24
12209,C,37,66,29
12210,C,47,71,24
12211,C,41,68,27
12212,C,47,71,24
12213,C,45,70,25
12214,E,53,74,21
12215,C,45,70,25
12216,C,41,68,27
12217,C,39,67,28
12218,C,45,70,25
12219,E,53,74,21
12220,C,53,74,21
12221,C,39,67,28
12222,C,45,70,25
12223,C,47,71,24
12224,E,57,76,19
12225,C,43,69,26
12226,C,43,69,26
12227,C,47,71,24
12228,E,57,76,19
12229,C,53,74,21
12230,E,55,75,20
12231,E,61,78,17
12232,C,41,68,27
12233,C,43,69,26
12234,E,65,80,15
12235,C,39,67,28
12236,C,47,71,24
12237,C,49,72,23
12238,C,49,72,23
12239,C,45,70,25
12240,E,57,76,19
12241,E,55,75,20
12242,C,51,73,22
12243,C,45,70,25
12244,C,47,71,24
12245,C,41,68,27
12246,C,51,73,22
12247,C,45,70,25
12248,C,43,69,26
12249,C,45,70,25
12250,C,47,71,24
12251,C,47,71,24
12252,C,47,71,24
12253,C,41,68,27
12254,C,49,72,23
12255,E,51,73,22
12256,C,47,71,24
12257,C,51,73,22
12258,C,43,69,26
12259,E,51,73,22
12260,C,43,69,26
12261,E,63,79,16
12262,C,41,68,27
12263,C,45,70,25
12264,C,47,71,24
12265,C,49,72,23
12266,C,47,71,24
12267,C,39,67,28
12268,C,53,74,21
12269,C,51,73,22
12270,E,53,74,21
12271,E,51,73,22
12272,E,51,73,22
12273,C,41,68,27
12274,C,41,68,27
12275,C,43,69,26
12276,C,49,72,23
12277,E,51,73,22
12278,C,49,72,23
12279,C,49,72,23
12280,E,47,71,24
12281,C,45,70,25
12282,C,41,68,27
12283,C,49,72,23
12284,C,51,73,22
12285,C,37,66,29
12286,C,45,70,25
12287,E,55,75,20
12288,E,65,80,15
12289,C,45,70,25
12290,C,43,69,26
12291,E,57,76,19
12292,E,59,77,18
12293,C,43,69,26
12294,C,43,69,26
12295,C,45,70,25
12296,E,63,79,16
12297,C,39,67,28
12298,E,57,76,19
12299,E,55,75,20
12300,E,53,74,21
12301,C,43,69,26
12302,E,57,76,19
12303,E,61,78,17
12304,C,41,68,27
12305,E,53,74,21
12306,E,57,76,19
12307,C,47,71,24
12308,C,47,71,24
12309,C,53,74,21
12310,C,45,70,25
12311,C,47,71,24
12312,E,53,74,21
12313,C,49,72,23
12314,C,45,70,25
12315,C,43,69,26
12316,C,47,71,24
12317,C,43,69,26
12318,C,45,70,25
12319,C,41,68,27
12320,C,47,71,24
12321,C,43,69,26
12322,E,53,74,21
12323,E,59,77,18
12324,C,47,71,24
12325,E,49,72,23
12326,C,37,66,29
12327,E,51,73,22
12328,C,45,70,25
12329,C,41,68,27
12330,C,37,66,29
12331,C,41,68,27
12332,E,51,73,22
12333,E,61,78,17
12334,C,49,72,23
12335,C,41,68,27
12336,C,41,68,27
12337,E,57,76,19
12338,C,41,68,27
12339,C,43,69,26
12340,C,53,74,21
12341,E,53,74,21
12342,C,45,70,25
12343,C,45,70,25
12344,E,51,73,22
12345,C,49,72,23
12346,C,43,69,26
12347,C,37,66,29
12348,C,51,73,22
12349,C,39,67,28
12350,C,45,70,25
12351,C,51,73,22
12352,C,51,73,22
12353,C,41,68,27
12354,C,41,68,27
12355,E,49,72,23
12356,C,55,75,20
12357,E,61,78,17
12358,C,37,66,29
12359,C,47,71,24
12360,C,53,74,21
12361,C,41,68,27
12362,C,51,73,22
12363,E,55,75,20
12364,C,47,71,24
12365,E,59,77,18
12366,C,45,70,25
12367,C,45,70,25
12368,C,43,69,26
12369,E,47,71,24
12370,C,41,68,27
12371,C,45,70,25
12372,C,47,71,24
12373,C,47,71,24
12374,E,53,74,21
12375,C,45,70,25
12376,C,49,72,23
12377,E,57,76,19
12378,E,57,76,19
12379,C,45,70,25
12380,C,47,71,24
12381,C,43,69,26
12382,C,49,72,23
12383,C,53,74,21
12384,E,51,73,22
12385,C,51,73,22
12386,C,39,67,28
12387,C,49,72,23
12388,C,53,74,21
12389,E,53,74,21
12390,C,41,68,27
12391,C,49,72,23
12392,C,41,68,27
12393,C,45,70,25
12394,E,55,75,20
12395,C,41,68,27
12396,C,39,67,28
12397,E,57,76,19
12398,C,47,71,24
12399,C,43,69,26
12400,C,47,71,24
12401,C,41,68,27
12402,C,45,70,25
12403,C,41,68,27
12404,C,49,72,23
12405,C,45,70,25
12406,E,47,71,24
12407,C,47,71,24
12408,C,45,70,25
12409,C,43,69,26
12410,C,45,70,25
12411,C,49,72,23
12412,C,51,73,22
12413,C,45,70,25
12414,C,47,71,24
12415,C,35,65,30
12416,C,51,73,22
12417,E,61,78,17
12418,C,43,69,26
12419,C,43,69,26
12420,C,47,71,24
12421,C,41,68,27
12422,C,35,65,30
12423,C,47,71,24
12424,C,47,71,24
12425,C,41,68,27
12426,E,55,75,20
12427,C,49,72,23
12428,C,43,69,26
12429,E,57,76,19
12430,C,43,69,26
12431,C,39,67,28
12432,C,45,70,25
12433,E,49,72,23
12434,C,45,70,25
12435,C,47,71,24
12436,C,41,68,27
12437,E,51,73,22
12438,C,33,64,31
12439,C,41,68,27
12440,C,45,70,25
12441,E,51,73,22
12442,C,49,72,23
12443,C,45,70,25
12444,C,41,68,27
12445,C,47,71,24
12446,C,39,67,28
12447,C,47,71,24
12448,C,41,68,27
12449,C,45,70,25
12450,E,55,75,20
12451,C,37,66,29
12452,C,43,69,26
12453,C,47,71,24
12454,C,53,74,21
12455,C,41,68,27
12456,C,45,70,25
12457,C,49,72,23
12458,C,45,70,25
12459,C,47,71,24
12460,C,41,68,27
12461,C,49,72,23
12462,C,45,70,25
12463,E,51,73,22
12464,E,59,77,18
12465,C,39,67,28
12466,E,61,78,17
12467,C,41,68,27
12468,C,41,68,27
12469,C,43,69,26
12470,C,57,76,19
12471,E,55,75,20
12472,E,53,74,21
12473,C,33,64,31
12474,E,51,73,22
12475,C,39,67,28
12476,C,41,68,27
12477,C,49,72,23
12478,E,57,76,19
12479,C,41,68,27
12480,C,41,68,27
12481,C,53,74,21
12482,C,47,71,24
12483,C,41,68,27
12484,E,53,74,21
12485,C,49,72,23
12486,C,41,68,27
12487,E,57,76,19
12488,C,49,72,23
12489,C,43,69,26
12490,C,39,67,28
12491,C,41,68,27
12492,C,45,70,25
12493,C,37,66,29
12494,C,43,69,26
12495,C,41,68,27
12496,C,41,68,27
12497,C,49,72,23
12498,C,49,72,23
12499,E,57,76,19
12500,C,43,69,26
12501,C,43,69,26
12502,C,47,71,24
12503,E,51,73,22
12504,C,53,74,21
12505,C,45,70,25
12506,C,37,66,29
12507,E,61,78,17
12508,C,43,69,26
12509,C,43,69,26
12510,C,41,68,27
12511,C,37,66,29
12512,C,43,69,26
12513,C,43,69,26
12514,C,53,74,21
12515,E,57,76,19
12516,C,39,67,28
12517,C,47,71,24
12518,C,49,72,23
12519,C,35,65,30
12520,C,53,74,21
12521,C,45,70,25
12522,C,41,68,27
12523,C,45,70,25
12524,E,51,73,22
12525,E,53,74,21
12526,C,47,71,24
12527,C,47,71,24
12528,C,57,76,19
12529,C,41,68,27
12530,E,61,78,17
12531,C,47,71,24
12532,C,43,69,26
12533,C,49,72,23
12534,C,45,70,25
12535,E,49,72,23
12536,C,41,68,27
12537,C,45,70,25
12538,C,43,69,26
12539,C,43,69,26
12540,C,45,70,25
12541,C,45,70,25
12542,C,53,74,21
12543,C,47,71,24
12544,E,53,74,21
12545,C,39,67,28
12546,C,43,69,26
12547,C,39,67,28
12548,C,47,71,24
12549,C,45,70,25
12550,C,43,69,26
12551,C,49,72,23
12552,E,51,73,22
12553,E,55,75,20
12554,E,47,71,24
12555,E,55,75,20
12556,C,47,71,24
12557,C,43,69,26
12558,C,55,75,20
12559,C,51,73,22
12560,C,41,68,27
12561,E,53,74,21
12562,C,43,69,26
12563,C,43,69,26
12564,E,51,73,22
12565,E,55,75,20
12566,C,41,68,27
12567,E,57,76,19
12568,C,43,69,26
12569,E,53,74,21
12570,E,57,76,19
12571,C,51,73,22
12572,C,39,67,28
12573,C,45,70,25
12574,C,43,69,26
12575,C,35,65,30
12576,C,39,67,28
12577,C,45,70,25
12578,C,43,69,26
12579,C,47,71,24
12580,C,45,70,25
12581,C,53,74,21
12582,C,43,69,26
12583,C,41,68,27
12584,C,51,73,22
12585,E,55,75,20
12586,C,39,67,28
12587,C,43,69,26
12588,C,45,70,25
12589,C,45,70,25
12590,C,47,71,24
12591,E,55,75,20
12592,C,39,67,28
12593,C,47,71,24
12594,C,47,71,24
12595,C,51,73,22
12596,C,51,73,22
12597,E,55,75,20
12598,C,47,71,24
12599,C,41,68,27
12600,C,37,66,29
12601,C,45,70,25
12602,E,51,73,22
12603,C,37,66,29
12604,C,51,73,22
12605,C,49,72,23
12606,C,37,66,29
12607,C,47,71,24
12608,C,47,71,24
12609,C,47,71,24
12610,E,55,75,20
12611,C,39,67,28
12612,C,47,71,24
12613,C,45,70,25
12614,C,45,70,25
12615,C,49,72,23
12616,E,53,74,21
12617,C,49,72,23
12618,C,39,67,28
12619,C,51,73,22
12620,C,43,69,26
12621,C,51,73,22
12622,C,43,69,26
12623,E,63,79,16
12624,C,41,68,27
12625,E,59,77,18
12626,C,43,69,26
12627,C,41,68,27
12628,C,45,70,25
12629,C,45,70,25
12630,E,61,78,17
12631,C,51,73,22
12632,C,47,71,24
12633,C,45,70,25
12634,C,41,68,27
12635,C,51,73,22
12636,C,43,69,26
12637,C,41,68,27
12638,C,41,68,27
12639,C,41,68,27
12640,C,43,69,26
12641,C,47,71,24
12642,C,41,68,27
12643,C,51,73,22
12644,E,59,77,18
12645,C,41,68,27
12646,C,45,70,25
12647,C,39,67,28
12648,C,43,69,26
12649,C,39,67,28
12650,C,41,68,27
12651,C,43,69,26
12652,C,55,75,20
12653,C,41,68,27
12654,C,49,72,23
12655,E,57,76,19
12656,E,55,75,20
12657,E,51,73,22
12658,C,51,73,22
12659,C,47,71,24
12660,C,41,68,27
12661,C,47,71,24
12662,C,47,71,24
12663,C,53,74,21
12664,E,57,76,19
12665,C,43,69,26
12666,C,43,69,26
12667,C,43,69,26
12668,C,39,67,28
12669,E,55,75,20
12670,C,47,71,24
12671,E,55,75,20
12672,C,45,70,25
12673,E,55,75,20
12674,C,39,67,28
12675,C,43,69,26
12676,C,45,70,25
12677,C,45,70,25
12678,C,51,73,22
12679,C,47,71,24
12680,C,49,72,23
12681,E,59,77,18
12682,E,51,73,22
12683,C,37,66,29
12684,C,45,70,25
12685,C,41,68,27
12686,E,51,73,22
12687,C,45,70,25
12688,C,37,66,29
12689,C,45,70,25
12690,C,45,70,25
12691,C,45,70,25
12692,C,47,71,24
12693,C,47,71,24
12694,C,53,74,21
12695,E,55,75,20
12696,C,49,72,23
12697,C,39,67,28
12698,C,49,72,23
12699,C,45,70,25
12700,C,35,65,30
12701,C,49,72,23
12702,C,41,68,27
12703,C,49,72,23
12704,C,57,76,19
12705,C,47,71,24
12706,E,59,77,18
12707,C,43,69,26
12708,C,43,69,26
12709,C,49,72,23
12710,C,45,70,25
12711,C,45,70,25
12712,C,39,67,28
12713,C,43,69,26
12714,E,49,72,23
12715,E,63,79,16
12716,C,37,66,29
12717,E,55,75,20
12718,E,55,75,20
12719,C,41,68,27
12720,E,55,75,20
12721,C,51,73,22
12722,C,43,69,26
12723,C,43,69,26
12724,C,39,67,28
12725,C,49,72,23
12726,E,57,76,19
12727,E,53,74,21
12728,C,47,71,24
12729,C,47,71,24
12730,C,39,67,28
12731,C,43,69,26
12732,C,53,74,21
12733,E,55,75,20
12734,C,49,72,23
12735,C,41,68,27
12736,C,49,72,23
12737,C,45,70,25
12738,C,43,69,26
12739,C,43,69,26
12740,C,49,72,23
12741,C,39,67,28
12742,E,53,74,21
12743,C,45,70,25
12744,C,43,69,26
12745,C,51,73,22
12746,C,39,67,28
12747,E,55,75,20
12748,C,49,72,23
12749,E,51,73,22
12750,C,41,68,27
12751,C,49,72,23
12752,C,41,68,27
12753,C,45,70,25
12754,C,47,71,24
12755,E,51,73,22
12756,E,55,75,20
12757,C,45,70,25
12758,C,43,69,26
12759,E,57,76,19
12760,C,47,71,24
12761,C,47,71,24
12762,E,53,74,21
12763,E,55,75,20
12764,C,49,72,23
12765,C,43,69,26
12766,C,47,71,24
12767,C,41,68,27
12768,C,47,71,24
12769,C,39,67,28
12770,C,39,67,28
12771,C,47,71,24
12772,C,41,68,27
12773,E,55,75,20
12774,C,41,68,27
12775,C,41,68,27
12776,E,55,75,20
12777,C,39,67,28
12778,C,53,74,21
12779,C,45,70,25
12780,C,49,72,23
12781,E,55,75,20
12782,C,43,69,26
12783,C,53,74,21
12784,C,41,68,27
12785,E,51,73,22
12786,C,47,71,24
12787,E,59,77,18
12788,C,43,69,26
12789,E,57,76,19
12790,C,41,68,27
12791,E,53,74,21
12792,E,57,76,19
12793,C,51,73,22
12794,C,45,70,25
12795,C,47,71,24
12796,C,49,72,23
12797,C,47,71,24
12798,C,47,71,24
12799,C,43,69,26
12800,C,41,68,27
12801,C,41,68,27
12802,C,43,69,26
12803,E,55,75,20
12804,C,45,70,25
12805,C,47,71,24
12806,E,55,75,20
12807,C,51,73,22
12808,C,49,72,23
12809,C,45,70,25
12810,C,49,72,23
12811,C,43,69,26
12812,C,55,75,20
12813,E,51,73,22
12814,E,61,78,17
12815,E,59,77,18
12816,E,53,74,21
12817,C,41,68,27
12818,C,49,72,23
12819,C,49,72,23
12820,C,51,73,22
12821,C,47,71,24
12822,C,45,70,25
12823,C,47,71,24
12824,C,43,69,26
12825,C,41,68,27
12826,C,35,65,30
12827,C,45,70,25
12828,C,55,75,20
12829,C,55,75,20
12830,C,51,73,22
12831,C,49,72,23
12832,C,39,67,28
12833,C,51,73,22
12834,C,55,75,20
12835,E,57,76,19
12836,C,45,70,25
12837,E,57,76,19
12838,C,41,68,27
12839,C,41,68,27
12840,C,41,68,27
12841,C,45,70,25
12842,E,53,74,21
12843,C,47,71,24
12844,C,45,70,25
12845,C,43,69,26
12846,C,53,74,21
12847,C,45,70,25
12848,C,43,69,26
12849,C,41,68,27
12850,C,47,71,24
12851,C,59,77,18
12852,E,55,75,20
12853,C,47,71,24
12854,C,45,70,25
12855,C,41,68,27
12856,E,57,76,19
12857,C,45,70,25
12858,C,45,70,25
12859,C,43,69,26
12860,C,41,68,27
12861,C,41,68,27
12862,E,55,75,20
12863,C,47,71,24
12864,C,39,67,28
12865,C,43,69,26
12866,C,45,70,25
12867,E,55,75,20
12868,C,41,68,27
12869,C,41,68,27
12870,C,49,72,23
12871,C,47,71,24
12872,E,53,74,21
12873,E,55,75,20
12874,C,41,68,27
12875,E,51,73,22
12876,C,45,70,25
12877,C,53,74,21
12878,E,47,71,24
12879,C,51,73,22
12880,C,45,70,25
12881,C,37,66,29
12882,C,41,68,27
12883,C,47,71,24
12884,C,41,68,27
12885,C,49,72,23
12886,C,43,69,26
12887,C,45,70,25
12888,C,41,68,27
12889,C,43,69,26
12890,E,59,77,18
12891,C,47,71,24
12892,C,49,72,23
12893,C,47,71,24
12894,C,47,71,24
12895,C,59,77,18
12896,C,43,69,26
12897,C,47,71,24
12898,C,45,70,25
12899,C,43,69,26
12900,E,55,75,20
12901,C,51,73,22
12902,C,37,66,29
12903,C,45,70,25
12904,C,55,75,20
12905,C,51,73,22
12906,C,41,68,27
12907,C,45,70,25
12908,C,45,70,25
12909,C,39,67,28
12910,C,41,68,27
12911,E,51,73,22
12912,C,41,68,27
12913,C,51,73,22
12914,C,55,75,20
12915,C,43,69,26
12916,C,41,68,27
12917,E,51,73,22
12918,C,41,68,27
12919,C,49,72,23
12920,C,45,70,25
12921,C,43,69,26
12922,E,47,71,24
12923,C,43,69,26
12924,C,43,69,26
12925,E,51,73,22
12926,E,53,74,21
12927,C,45,70,25
12928,C,45,70,25
12929,E,55,75,20
12930,C,49,72,23
12931,C,47,71,24
12932,E,57,76,19
12933,C,47,71,24
12934,C,37,66,29
12935,E,55,75,20
12936,C,47,71,24
12937,C,49,72,23
12938,C,41,68,27
12939,C,47,71,24
12940,C,41,68,27
12941,C,41,68,27
12942,C,53,74,21
12943,C,43,69,26
12944,E,63,79,16
12945,E,51,73,22
12946,E,53,74,21
12947,C,45,70,25
12948,C,41,68,27
12949,C,45,70,25
12950,C,47,71,24
12951,C,43,69,26
12952,C,49,72,23
12953,C,41,68,27
12954,E,59,77,18
12955,C,43,69,26
12956,E,55,75,20
12957,C,49,72,23
12958,C,43,69,26
12959,E,51,73,22
12960,E,61,78,17
12961,C,39,67,28
12962,C,41,68,27
12963,C,47,71,24
12964,C,53,74,21
12965,C,43,69,26
12966,C,45,70,25
12967,C,45,70,25
12968,C,49,72,23
12969,C,45,70,25
12970,C,49,72,23
12971,C,53,74,21
12972,C,45,70,25
12973,E,51,73,22
12974,E,59,77,18
12975,C,47,71,24
12976,C,41,68,27
12977,E,55,75,20
12978,C,43,69,26
12979,C,49,72,23
12980,C,49,72,23
12981,C,43,69,26
12982,E,57,76,19
12983,C,45,70,25
12984,C,45,70,25
12985,C,51,73,22
12986,C,43,69,26
12987,E,57,76,19
12988,C,43,69,26
12989,C,41,68,27
12990,E,55,75,20
12991,C,43,69,26
12992,E,59,77,18
12993,C,45,70,25
12994,C,45,70,25
12995,C,43,69,26
12996,C,39,67,28
12997,E,55,75,20
12998,C,41,68,27
12999,E,59,77,18
13000,C,41,68,27
13001,E,55,75,20
13002,C,43,69,26
13003,C,47,71,24
13004,C,47,71,24
13005,C,41,68,27
13006,C,43,69,26
13007,C,43,69,26
13008,E,61,78,17
13009,E,51,73,22
13010,E,61,78,17
13011,C,49,72,23
13012,C,41,68,27
13013,E,51,73,22
13014,C,41,68,27
13015,C,47,71,24
13016,C,37,66,29
13017,C,49,72,23
13018,C,45,70,25
13019,C,47,71,24
13020,C,47,71,24
13021,C,47,71,24
13022,C,47,71,24
13023,C,43,69,26
13024,E,51,73,22
13025,C,37,66,29
13026,C,41,68,27
13027,C,45,70,25
13028,C,39,67,28
13029,C,41,68,27
13030,E,53,74,21
13031,C,43,69,26
13032,C,45,70,25
13033,C,53,74,21
13034,E,51,73,22
13035,C,39,67,28
13036,C,37,66,29
13037,C,47,71,24
13038,C,45,70,25
13039,C,37,66,29
13040,E,49,72,23
13041,C,41,68,27
13042,C,49,72,23
13043,C,39,67,28
13044,E,51,73,22
13045,C,41,68,27
13046,C,43,69,26
13047,C,49,72,23
13048,C,41,68,27
13049,C,41,68,27
13050,C,51,73,22
13051,C,49,72,23
13052,C,57,76,19
13053,E,51,73,22
13054,C,45,70,25
13055,C,55,75,20
13056,E,55,75,20
13057,E,53,74,21
13058,C,39,67,28
13059,C,39,67,28
13060,C,45,70,25
13061,E,55,75,20
13062,C,47,71,24
13063,C,39,67,28
13064,C,43,69,26
13065,C,47,71,24
13066,C,41,68,27
13067,E,57,76,19
13068,C,45,70,25
13069,E,57,76,19
13070,C,43,69,26
13071,C,47,71,24
13072,E,59,77,18
13073,C,45,70,25
13074,C,43,69,26
13075,C,47,71,24
13076,C,45,70,25
13077,C,49,72,23
13078,C,43,69,26
13079,C,39,67,28
13080,C,43,69,26
13081,C,45,70,25
13082,C,43,69,26
13083,C,51,73,22
13084,C,43,69,26
13085,C,49,72,23
13086,E,61,78,17
13087,C,49,72,23
13088,E,53,74,21
13089,C,41,68,27
13090,C,47,71,24
13091,C,43,69,26
13092,E,57,76,19
13093,C,41,68,27
13094,C,49,72,23
13095,C,37,66,29
13096,E,55,75,20
13097,C,43,69,26
13098,C,51,73,22
13099,C,45,70,25
13100,C,43,69,26
13101,C,47,71,24
13102,C,47,71,24
13103,C,43,69,26
13104,C,41,68,27
13105,C,43,69,26
13106,C,51,73,22
13107,C,39,67,28
13108,C,51,73,22
13109,C,47,71,24
13110,C,53,74,21
13111,C,43,69,26
13112,C,37,66,29
13113,C,45,70,25
13114,C,41,68,27
13115,C,49,72,23
13116,C,49,72,23
13117,C,45,70,25
13118,E,51,73,22
13119,C,45,70,25
13120,C,41,68,27
13121,C,47,71,24
13122,E,61,78,17
13123,C,45,70,25
13124,C,43,69,26
13125,C,45,70,25
13126,C,43,69,26
13127,C,35,65,30
13128,C,45,70,25
13129,E,53,74,21
13130,C,39,67,28
13131,C,45,70,25
13132,C,47,71,24
13133,C,49,72,23
13134,C,41,68,27
13135,C,45,70,25
13136,E,59,77,18
13137,C,43,69,26
13138,E,59,77,18
13139,E,47,71,24
13140,E,55,75,20
13141,C,39,67,28
13142,E,57,76,19
13143,C,39,67,28
13144,C,39,67,28
13145,E,51,73,22
13146,C,39,67,28
13147,C,43,69,26
13148,C,45,70,25
13149,C,45,70,25
13150,C,49,72,23
13151,E,57,76,19
13152,C,43,69,26
13153,C,41,68,27
13154,C,43,69,26
13155,C,41,68,27
13156,C,41,68,27
13157,C,43,69,26
13158,C,41,68,27
13159,E,55,75,20
13160,C,39,67,28
13161,C,51,73,22
13162,E,55,75,20
13163,C,45,70,25
13164,C,41,68,27
13165,E,57,76,19
13166,C,51,73,22
13167,C,51,73,22
13168,C,35,65,30
13169,C,51,73,22
13170,C,43,69,26
13171,C,45,70,25
13172,C,41,68,27
13173,C,43,69,26
13174,C,41,68,27
13175,C,43,69,26
13176,C,49,72,23
13177,C,45,70,25
13178,C,43,69,26
13179,C,43,69,26
13180,E,55,75,20
13181,C,39,67,28
13182,E,53,74,21
13183,C,53,74,21
13184,C,41,68,27
13185,E,59,77,18
13186,C,37,66,29
13187,C,45,70,25
13188,C,51,73,22
13189,C,41,68,27
13190,C,39,67,28
13191,C,39,67,28
13192,C,39,67,28
13193,C,41,68,27
13194,E,61,78,17
13195,C,49,72,23
13196,C,45,70,25
13197,C,45,70,25
13198,C,49,72,23
13199,E,51,73,22
13200,C,47,71,24
