Grupo,Conhecimento_Pct,Erro_Pct,Nota_Media_Final,Ganho_Medio
MULTIPLA_5,0.5,0.05,34.412,5.412
MULTIPLA_5,0.5,0.05,34.286,6.286
MULTIPLA_5,0.5,0.05,23.316,4.316
MULTIPLA_5,0.5,0.05,23.305,4.305
MULTIPLA_5,0.5,0.05,24.081,5.081
MULTIPLA_5,0.5,0.05,24.159,5.159
MULTIPLA_5,0.5,0.05,24.059,5.059
MULTIPLA_5,0.5,0.05,22.686,3.686
MULTIPLA_5,0.5,0.05,45.9,8.9
CERTO_ERRADO,0.5,0.05,58.398,3.398
CERTO_ERRADO,0.5,0.05,45.532,0.532
CERTO_ERRADO,0.5,0.05,47.4,2.4
CERTO_ERRADO,0.5,0.05,45.854,2.854
CERTO_ERRADO,0.5,0.05,95.548,4.548
CERTO_ERRADO,0.5,0.05,71.53,3.53
MULTIPLA_5,0.5,0.05,31.684,5.684
MULTIPLA_5,0.5,0.05,30.204,5.204
MULTIPLA_5,0.5,0.05,20.199,3.199
MULTIPLA_5,0.5,0.05,21.433,4.433
MULTIPLA_5,0.5,0.05,18.446,3.446
MULTIPLA_5,0.5,0.05,20.796,3.796
MULTIPLA_5,0.5,0.05,21.755,4.755
MULTIPLA_5,0.5,0.05,21.513,4.513
MULTIPLA_5,0.5,0.05,20.824,3.824
MULTIPLA_5,0.5,0.05,21.101,4.101
MULTIPLA_5,0.5,0.05,20.866,3.866
MULTIPLA_5,0.5,0.05,21.095,4.095
CERTO_ERRADO,0.5,0.05,43.172,0.172
CERTO_ERRADO,0.5,0.05,27.776,1.776
CERTO_ERRADO,0.5,0.05,24.088,-2.912
CERTO_ERRADO,0.5,0.05,29.598,2.598
CERTO_ERRADO,0.5,0.05,27.774,1.774
CERTO_ERRADO,0.5,0.05,28.602,1.602
CERTO_ERRADO,0.5,0.05,28.15,2.15
CERTO_ERRADO,0.5,0.05,27.652,1.652
CERTO_ERRADO,0.5,0.05,28.46,2.46
CERTO_ERRADO,0.5,0.05,29.718,2.718
CERTO_ERRADO,0.5,0.05,28.646,1.646
CERTO_ERRADO,0.5,0.05,4.456,0.456
MULTIPLA_5,0.5,0.05,52.771,8.771
CERTO_ERRADO,0.5,0.05,47.184,3.184
CERTO_ERRADO,0.5,0.05,28.404,2.404
CERTO_ERRADO,0.5,0.05,29.834,1.834
CERTO_ERRADO,0.5,0.05,28.47,2.47
CERTO_ERRADO,0.5,0.05,27.934,1.934
CERTO_ERRADO,0.5,0.05,30.532,2.532
CERTO_ERRADO,0.5,0.05,29.18,2.18
CERTO_ERRADO,0.5,0.05,28.822,1.822
CERTO_ERRADO,0.5,0.05,27.328,0.328
CERTO_ERRADO,0.5,0.05,29.552,1.552
CERTO_ERRADO,0.5,0.05,29.272,2.272
CERTO_ERRADO,0.5,0.05,27.546,-0.454
CERTO_ERRADO,0.5,0.05,29.938,1.938
CERTO_ERRADO,0.5,0.05,27.274,-0.726
CERTO_ERRADO,0.5,0.05,30.288,2.288
CERTO_ERRADO,0.5,0.05,28.664,0.664
CERTO_ERRADO,0.5,0.05,30.666,2.666
CERTO_ERRADO,0.5,0.05,30.49,2.49
CERTO_ERRADO,0.5,0.05,29.74,2.74
CERTO_ERRADO,0.5,0.05,26.174,-1.826
CERTO_ERRADO,0.5,0.05,29.766,1.766
CERTO_ERRADO,0.5,0.05,29.822,1.822
CERTO_ERRADO,0.5,0.05,28.832,0.832
CERTO_ERRADO,0.5,0.05,30.522,2.522
CERTO_ERRADO,0.5,0.05,30.514,2.514
CERTO_ERRADO,0.5,0.05,29.702,1.702
CERTO_ERRADO,0.5,0.05,30.356,2.356
CERTO_ERRADO,0.5,0.05,29.852,1.852
CERTO_ERRADO,0.5,0.05,29.716,1.716
CERTO_ERRADO,0.5,0.05,28.284,1.284
CERTO_ERRADO,0.5,0.05,30.334,2.334
CERTO_ERRADO,0.5,0.05,30.45,2.45
CERTO_ERRADO,0.5,0.05,30.328,2.328
CERTO_ERRADO,0.5,0.05,29.702,1.702
CERTO_ERRADO,0.5,0.05,30.66,2.66
CERTO_ERRADO,0.5,0.05,29.62,1.62
CERTO_ERRADO,0.5,0.05,30.402,2.402
CERTO_ERRADO,0.5,0.05,25.782,-2.218
CERTO_ERRADO,0.5,0.05,30.858,2.858
CERTO_ERRADO,0.5,0.05,25.496,-2.504
CERTO_ERRADO,0.5,0.05,30.42,2.42
CERTO_ERRADO,0.5,0.05,30.32,2.32
CERTO_ERRADO,0.5,0.05,29.914,1.914
CERTO_ERRADO,0.5,0.05,30.672,2.672
CERTO_ERRADO,0.5,0.05,29.808,1.808
CERTO_ERRADO,0.5,0.05,29.752,1.752
CERTO_ERRADO,0.5,0.05,30.556,2.556
CERTO_ERRADO,0.5,0.05,29.696,1.696
CERTO_ERRADO,0.5,0.05,29.324,2.324
CERTO_ERRADO,0.5,0.05,29.646,2.646
CERTO_ERRADO,0.5,0.05,24.944,-2.056
CERTO_ERRADO,0.5,0.05,26.942,-1.058
CERTO_ERRADO,0.5,0.05,29.79,1.79
CERTO_ERRADO,0.5,0.05,26.048,-0.952
CERTO_ERRADO,0.5,0.05,85.868,-2.132
MULTIPLA_5,0.5,0.05,28.966,3.966
CERTO_ERRADO,0.5,0.05,47.724,2.724
CERTO_ERRADO,0.5,0.05,29.61,2.61
CERTO_ERRADO,0.5,0.05,28.612,2.612
CERTO_ERRADO,0.5,0.05,27.992,0.992
CERTO_ERRADO,0.5,0.05,30.842,2.842
MULTIPLA_5,0.5,0.05,53.387,9.387
CERTO_ERRADO,0.5,0.05,18.062,0.062
CERTO_ERRADO,0.5,0.05,35.64,0.64
CERTO_ERRADO,0.5,0.05,40.122,3.122
CERTO_ERRADO,0.5,0.05,34.918,2.918
CERTO_ERRADO,0.5,0.05,91.346,3.346
MULTIPLA_5,0.5,0.05,55.606,9.606
MULTIPLA_5,0.5,0.05,55.784,9.784
CERTO_ERRADO,0.5,0.05,45.488,1.488
CERTO_ERRADO,0.5,0.05,28.838,1.838
CERTO_ERRADO,0.5,0.05,28.918,1.918
CERTO_ERRADO,0.5,0.05,28.868,1.868
CERTO_ERRADO,0.5,0.05,25.896,-0.104
CERTO_ERRADO,0.5,0.05,25.65,-0.35
CERTO_ERRADO,0.5,0.05,25.664,-0.336
CERTO_ERRADO,0.5,0.05,25.652,-0.348
CERTO_ERRADO,0.5,0.05,28.428,1.428
CERTO_ERRADO,0.5,0.05,27.994,0.994
CERTO_ERRADO,0.5,0.05,28.556,1.556
CERTO_ERRADO,0.5,0.05,27.106,0.106
CERTO_ERRADO,0.5,0.05,26.844,-0.156
CERTO_ERRADO,0.5,0.05,30.678,2.678
CERTO_ERRADO,0.5,0.05,30.876,2.876
CERTO_ERRADO,0.5,0.05,28.468,0.468
CERTO_ERRADO,0.5,0.05,29.904,1.904
CERTO_ERRADO,0.5,0.05,28.78,0.78
CERTO_ERRADO,0.5,0.05,30.504,2.504
MULTIPLA_5,0.5,0.05,58.515,11.515
CERTO_ERRADO,0.5,0.05,47.246,3.246
CERTO_ERRADO,0.5,0.05,28.454,2.454
CERTO_ERRADO,0.5,0.05,30.614,2.614
CERTO_ERRADO,0.5,0.05,29.318,2.318
CERTO_ERRADO,0.5,0.05,30.522,2.522
CERTO_ERRADO,0.5,0.05,29.39,2.39
CERTO_ERRADO,0.5,0.05,28.788,0.788
CERTO_ERRADO,0.5,0.05,29.472,2.472
CERTO_ERRADO,0.5,0.05,20.184,-2.816
CERTO_ERRADO,0.5,0.05,27.966,1.966
CERTO_ERRADO,0.5,0.05,29.71,2.71
MULTIPLA_5,0.5,0.05,58.259,11.259
MULTIPLA_5,0.5,0.05,57.373,10.373
MULTIPLA_5,0.5,0.05,33.94,6.94
MULTIPLA_5,0.5,0.05,58.518,11.518
CERTO_ERRADO,0.5,0.05,49.404,3.404
MULTIPLA_5,0.5,0.05,59.007,12.007
MULTIPLA_5,0.5,0.05,23.12,4.12
MULTIPLA_5,0.5,0.05,21.767,2.767
MULTIPLA_5,0.5,0.05,12.391,2.391
MULTIPLA_5,0.5,0.05,12.818,2.818
MULTIPLA_5,0.5,0.05,12.406,2.406
MULTIPLA_5,0.5,0.05,12.986,2.986
MULTIPLA_5,0.5,0.05,11.385,1.385
MULTIPLA_5,0.5,0.05,10.263,0.263
MULTIPLA_5,0.5,0.05,12.261,2.261
MULTIPLA_5,0.5,0.05,12.238,2.238
MULTIPLA_5,0.5,0.05,11.032,2.032
MULTIPLA_5,0.5,0.05,12.272,2.272
MULTIPLA_5,0.5,0.05,12.765,2.765
MULTIPLA_5,0.5,0.05,11.873,2.873
MULTIPLA_5,0.5,0.05,12.19,2.19
MULTIPLA_5,0.5,0.05,11.415,1.415
MULTIPLA_5,0.5,0.05,11.514,1.514
MULTIPLA_5,0.5,0.05,12.968,2.968
MULTIPLA_5,0.5,0.05,12.19,2.19
MULTIPLA_5,0.5,0.05,11.324,1.324
MULTIPLA_5,0.5,0.05,12.445,2.445
MULTIPLA_5,0.5,0.05,12.473,2.473
MULTIPLA_5,0.5,0.05,11.874,2.874
MULTIPLA_5,0.5,0.05,11.388,1.388
MULTIPLA_5,0.5,0.05,12.188,2.188
MULTIPLA_5,0.5,0.05,12.756,2.756
MULTIPLA_5,0.5,0.05,12.469,2.469
MULTIPLA_5,0.5,0.05,12.607,2.607
MULTIPLA_5,0.5,0.05,11.425,1.425
MULTIPLA_5,0.5,0.05,10.68,1.68
MULTIPLA_5,0.5,0.05,48.898,6.898
MULTIPLA_5,0.5,0.05,12.259,2.259
MULTIPLA_5,0.5,0.05,10.185,2.185
MULTIPLA_5,0.5,0.05,12.805,2.805
MULTIPLA_5,0.5,0.05,11.461,1.461
MULTIPLA_5,0.5,0.05,11.356,2.356
MULTIPLA_5,0.5,0.05,12.303,2.303
MULTIPLA_5,0.5,0.05,10.483,1.483
MULTIPLA_5,0.5,0.05,12.362,2.362
MULTIPLA_5,0.5,0.05,11.909,1.909
MULTIPLA_5,0.5,0.05,12.605,2.605
MULTIPLA_5,0.5,0.05,10.642,1.642
MULTIPLA_5,0.5,0.05,12.759,2.759
MULTIPLA_5,0.5,0.05,12.287,2.287
MULTIPLA_5,0.5,0.05,11.043,2.043
MULTIPLA_5,0.5,0.05,12.951,2.951
MULTIPLA_5,0.5,0.05,12.851,2.851
MULTIPLA_5,0.5,0.05,11.134,2.134
MULTIPLA_5,0.5,0.05,12.821,2.821
MULTIPLA_5,0.5,0.05,12.803,2.803
MULTIPLA_5,0.5,0.05,12.819,2.819
MULTIPLA_5,0.5,0.05,12.457,2.457
MULTIPLA_5,0.5,0.05,12.261,2.261
CERTO_ERRADO,0.5,0.05,53.756,2.756
CERTO_ERRADO,0.5,0.05,57.73,3.73
CERTO_ERRADO,0.5,0.05,26.544,1.544
CERTO_ERRADO,0.5,0.05,28.208,2.208
CERTO_ERRADO,0.5,0.05,28.44,2.44
CERTO_ERRADO,0.5,0.05,29.64,2.64
CERTO_ERRADO,0.5,0.05,28.804,1.804
CERTO_ERRADO,0.5,0.05,29.858,1.858
CERTO_ERRADO,0.5,0.05,23.934,-1.066
CERTO_ERRADO,0.5,0.05,28.06,1.06
CERTO_ERRADO,0.5,0.05,29.624,2.624
CERTO_ERRADO,0.5,0.05,29.5,2.5
CERTO_ERRADO,0.5,0.05,28.4,2.4
CERTO_ERRADO,0.5,0.05,28.61,2.61
CERTO_ERRADO,0.5,0.05,26.458,2.458
CERTO_ERRADO,0.5,0.05,30.392,2.392
CERTO_ERRADO,0.5,0.05,25.828,-0.172
CERTO_ERRADO,0.5,0.05,29.642,2.642
CERTO_ERRADO,0.5,0.05,24.478,-1.522
CERTO_ERRADO,0.5,0.05,24.448,-0.552
CERTO_ERRADO,0.5,0.05,27.554,1.554
CERTO_ERRADO,0.5,0.05,25.424,2.424
CERTO_ERRADO,0.5,0.05,20.612,-0.388
CERTO_ERRADO,0.5,0.05,14.284,-9.716
CERTO_ERRADO,0.5,0.05,27.142,0.142
CERTO_ERRADO,0.5,0.05,46.82,2.82
CERTO_ERRADO,0.5,0.05,41.012,-2.988
CERTO_ERRADO,0.5,0.05,45.564,2.564
CERTO_ERRADO,0.5,0.05,47.258,3.258
CERTO_ERRADO,0.5,0.05,43.916,1.916
CERTO_ERRADO,0.5,0.05,44.912,1.912
CERTO_ERRADO,0.5,0.05,43.058,0.058
CERTO_ERRADO,0.5,0.05,46.276,3.276
CERTO_ERRADO,0.5,0.05,46.068,3.068
CERTO_ERRADO,0.5,0.05,29.132,2.132
CERTO_ERRADO,0.5,0.05,27.164,1.164
CERTO_ERRADO,0.5,0.05,30.466,2.466
CERTO_ERRADO,0.5,0.05,28.708,0.708
CERTO_ERRADO,0.5,0.05,29.204,2.204
CERTO_ERRADO,0.5,0.05,23.986,-3.014
CERTO_ERRADO,0.5,0.05,30.516,2.516
CERTO_ERRADO,0.5,0.05,29.71,2.71
CERTO_ERRADO,0.5,0.05,29.688,2.688
CERTO_ERRADO,0.5,0.05,28.122,2.122
CERTO_ERRADO,0.5,0.05,28.552,2.552
CERTO_ERRADO,0.5,0.05,29.654,1.654
CERTO_ERRADO,0.5,0.05,23.428,-0.572
CERTO_ERRADO,0.5,0.05,26.246,2.246
CERTO_ERRADO,0.5,0.05,28.094,2.094
CERTO_ERRADO,0.5,0.05,27.556,1.556
CERTO_ERRADO,0.5,0.05,26.992,1.992
MULTIPLA_5,0.5,0.05,33.521,5.521
CERTO_ERRADO,0.5,0.05,44.54,2.54
CERTO_ERRADO,0.5,0.05,48.14,3.14
CERTO_ERRADO,0.5,0.05,47.572,2.572
CERTO_ERRADO,0.5,0.05,48.194,3.194
CERTO_ERRADO,0.5,0.05,46.576,2.576
CERTO_ERRADO,0.5,0.05,36.072,-3.928
CERTO_ERRADO,0.5,0.05,48.504,2.504
CERTO_ERRADO,0.5,0.05,46.38,2.38
CERTO_ERRADO,0.5,0.05,48.152,3.152
CERTO_ERRADO,0.5,0.05,56.128,2.128
CERTO_ERRADO,0.5,0.05,45.09,-0.91
CERTO_ERRADO,0.5,0.05,45.532,0.532
CERTO_ERRADO,0.5,0.05,43.84,-1.16
CERTO_ERRADO,0.5,0.05,45.15,1.15
CERTO_ERRADO,0.5,0.05,39.592,2.592
CERTO_ERRADO,0.5,0.05,40.268,3.268
CERTO_ERRADO,0.5,0.05,38.926,2.926
CERTO_ERRADO,0.5,0.05,40.262,3.262
CERTO_ERRADO,0.5,0.05,40.076,3.076
CERTO_ERRADO,0.5,0.05,39.908,2.908
CERTO_ERRADO,0.5,0.05,38.458,2.458
CERTO_ERRADO,0.5,0.05,40.33,3.33
CERTO_ERRADO,0.5,0.05,39.812,2.812
CERTO_ERRADO,0.5,0.05,33.608,-2.392
MULTIPLA_5,0.5,0.05,51.699,6.699
CERTO_ERRADO,0.5,0.05,75.194,4.194
CERTO_ERRADO,0.5,0.05,47.044,3.044
CERTO_ERRADO,0.5,0.05,47.482,2.482
CERTO_ERRADO,0.5,0.05,47.19,2.19
CERTO_ERRADO,0.5,0.05,45.928,2.928
CERTO_ERRADO,0.5,0.05,42.828,2.828
CERTO_ERRADO,0.5,0.05,92.63,1.63
CERTO_ERRADO,0.5,0.05,88.564,0.564
MULTIPLA_5,0.5,0.05,32.211,5.211
MULTIPLA_5,0.5,0.05,23.805,4.805
MULTIPLA_5,0.5,0.05,22.497,3.497
MULTIPLA_5,0.5,0.05,22.683,3.683
MULTIPLA_5,0.5,0.05,23.633,4.633
MULTIPLA_5,0.5,0.05,22.89,3.89
MULTIPLA_5,0.5,0.05,23.356,4.356
MULTIPLA_5,0.5,0.05,21.793,2.793
MULTIPLA_5,0.5,0.05,22.299,3.299
MULTIPLA_5,0.5,0.05,23.69,4.69
MULTIPLA_5,0.5,0.05,19.888,2.888
MULTIPLA_5,0.5,0.05,21.518,2.518
MULTIPLA_5,0.5,0.05,22.443,3.443
CERTO_ERRADO,0.5,0.05,42.038,2.038
MULTIPLA_5,0.5,0.05,56.757,10.757
CERTO_ERRADO,0.5,0.05,46.808,2.808
CERTO_ERRADO,0.5,0.05,29.59,2.59
MULTIPLA_5,0.5,0.05,54.839,10.839
CERTO_ERRADO,0.5,0.05,41.702,-0.298
MULTIPLA_5,0.5,0.05,56.003,11.003
CERTO_ERRADO,0.5,0.05,92.412,3.412
MULTIPLA_5,0.5,0.05,55.278,10.278
MULTIPLA_5,0.5,0.05,54.981,10.981
CERTO_ERRADO,0.5,0.05,63.718,3.718
CERTO_ERRADO,0.5,0.05,47.128,3.128
CERTO_ERRADO,0.5,0.05,46.13,2.13
CERTO_ERRADO,0.5,0.05,48.274,3.274
CERTO_ERRADO,0.5,0.05,30.288,2.288
CERTO_ERRADO,0.5,0.05,29.454,2.454
CERTO_ERRADO,0.5,0.05,28.582,2.582
CERTO_ERRADO,0.5,0.05,17.262,-9.738
CERTO_ERRADO,0.5,0.05,29.802,1.802
CERTO_ERRADO,0.5,0.05,27.61,2.61
CERTO_ERRADO,0.5,0.05,30.54,2.54
CERTO_ERRADO,0.5,0.05,29.554,2.554
CERTO_ERRADO,0.5,0.05,29.748,1.748
CERTO_ERRADO,0.5,0.05,29.528,2.528
CERTO_ERRADO,0.5,0.05,27.746,-0.254
CERTO_ERRADO,0.5,0.05,29.524,2.524
CERTO_ERRADO,0.5,0.05,28.234,1.234
CERTO_ERRADO,0.5,0.05,27.238,1.238
CERTO_ERRADO,0.5,0.05,29.736,1.736
CERTO_ERRADO,0.5,0.05,29.536,2.536
CERTO_ERRADO,0.5,0.05,28.02,2.02
CERTO_ERRADO,0.5,0.05,28.572,2.572
CERTO_ERRADO,0.5,0.05,27.11,1.11
CERTO_ERRADO,0.5,0.05,28.904,0.904
CERTO_ERRADO,0.5,0.05,29.77,2.77
CERTO_ERRADO,0.5,0.05,30.44,2.44
CERTO_ERRADO,0.5,0.05,29.866,1.866
CERTO_ERRADO,0.5,0.05,28.7,0.7
CERTO_ERRADO,0.5,0.05,48.038,-5.962
MULTIPLA_5,0.5,0.05,35.079,7.079
CERTO_ERRADO,0.5,0.05,49.008,3.008
CERTO_ERRADO,0.5,0.05,46.91,1.91
CERTO_ERRADO,0.5,0.05,45.94,1.94
CERTO_ERRADO,0.5,0.05,38.818,2.818
CERTO_ERRADO,0.5,0.05,39.246,2.246
CERTO_ERRADO,0.5,0.05,39.278,2.278
CERTO_ERRADO,0.5,0.05,39.836,2.836
CERTO_ERRADO,0.5,0.05,39.656,2.656
CERTO_ERRADO,0.5,0.05,39.036,3.036
CERTO_ERRADO,0.5,0.05,36.182,-0.818
CERTO_ERRADO,0.5,0.05,40.45,3.45
CERTO_ERRADO,0.5,0.05,40.126,3.126
CERTO_ERRADO,0.5,0.05,36.356,-0.644
CERTO_ERRADO,0.5,0.05,35.956,-1.044
CERTO_ERRADO,0.5,0.05,39.802,2.802
CERTO_ERRADO,0.5,0.05,40.236,3.236
CERTO_ERRADO,0.5,0.05,39.962,2.962
CERTO_ERRADO,0.5,0.05,38.138,1.138
CERTO_ERRADO,0.5,0.05,36.374,0.374
CERTO_ERRADO,0.5,0.05,33.122,-3.878
CERTO_ERRADO,0.5,0.05,38.35,1.35
CERTO_ERRADO,0.5,0.05,39.142,2.142
CERTO_ERRADO,0.5,0.05,36.208,-0.792
CERTO_ERRADO,0.5,0.05,40.31,3.31
CERTO_ERRADO,0.5,0.05,39.708,2.708
CERTO_ERRADO,0.5,0.05,39.64,2.64
CERTO_ERRADO,0.5,0.05,36.884,-0.116
CERTO_ERRADO,0.5,0.05,39.332,2.332
CERTO_ERRADO,0.5,0.05,39.892,2.892
CERTO_ERRADO,0.5,0.05,37.728,0.728
CERTO_ERRADO,0.5,0.05,37.554,0.554
CERTO_ERRADO,0.5,0.05,36.32,-0.68
CERTO_ERRADO,0.5,0.05,39.942,2.942
CERTO_ERRADO,0.5,0.05,38.97,1.97
CERTO_ERRADO,0.5,0.05,39.064,2.064
CERTO_ERRADO,0.5,0.05,39.872,2.872
CERTO_ERRADO,0.5,0.05,37.894,0.894
CERTO_ERRADO,0.5,0.05,36.222,-0.778
MULTIPLA_5,0.5,0.05,32.955,5.955
MULTIPLA_5,0.5,0.05,34.996,5.996
MULTIPLA_5,0.5,0.05,33.491,4.491
MULTIPLA_5,0.5,0.05,32.129,5.129
MULTIPLA_5,0.5,0.05,33.475,4.475
MULTIPLA_5,0.5,0.05,34.77,6.77
CERTO_ERRADO,0.5,0.05,46.68,1.68
CERTO_ERRADO,0.5,0.05,28.726,0.726
CERTO_ERRADO,0.5,0.05,30.532,2.532
CERTO_ERRADO,0.5,0.05,28.756,0.756
CERTO_ERRADO,0.5,0.05,30.342,2.342
CERTO_ERRADO,0.5,0.05,29.612,1.612
CERTO_ERRADO,0.5,0.05,30.508,2.508
CERTO_ERRADO,0.5,0.05,30.468,2.468
MULTIPLA_5,0.5,0.05,24.23,5.23
MULTIPLA_5,0.5,0.05,53.713,8.713
MULTIPLA_5,0.5,0.05,53.957,8.957
CERTO_ERRADO,0.5,0.05,48.338,3.338
CERTO_ERRADO,0.5,0.05,47.458,2.458
CERTO_ERRADO,0.5,0.05,47.966,2.966
CERTO_ERRADO,0.5,0.05,48.498,3.498
CERTO_ERRADO,0.5,0.05,48.022,3.022
CERTO_ERRADO,0.5,0.05,47.326,2.326
CERTO_ERRADO,0.5,0.05,48.27,3.27
CERTO_ERRADO,0.5,0.05,48.294,3.294
CERTO_ERRADO,0.5,0.05,48.69,3.69
CERTO_ERRADO,0.5,0.05,47.996,2.996
CERTO_ERRADO,0.5,0.05,48.364,3.364
CERTO_ERRADO,0.5,0.05,47.568,2.568
CERTO_ERRADO,0.5,0.05,48.34,3.34
CERTO_ERRADO,0.5,0.05,47.678,1.678
CERTO_ERRADO,0.5,0.05,43.918,-0.082
CERTO_ERRADO,0.5,0.05,47.96,2.96
CERTO_ERRADO,0.5,0.05,47.632,1.632
CERTO_ERRADO,0.5,0.05,47.944,1.944
CERTO_ERRADO,0.5,0.05,45.374,0.374
CERTO_ERRADO,0.5,0.05,48.808,2.808
MULTIPLA_5,0.5,0.05,43.877,6.877
MULTIPLA_5,0.5,0.05,35.811,6.811
MULTIPLA_5,0.5,0.05,32.636,4.636
MULTIPLA_5,0.5,0.05,9.988,1.988
MULTIPLA_5,0.5,0.05,11.609,2.609
MULTIPLA_5,0.5,0.05,12.586,2.586
MULTIPLA_5,0.5,0.05,10.574,1.574
MULTIPLA_5,0.5,0.05,10.157,1.157
MULTIPLA_5,0.5,0.05,11.414,2.414
MULTIPLA_5,0.5,0.05,11.367,2.367
MULTIPLA_5,0.5,0.05,11.501,2.501
MULTIPLA_5,0.5,0.05,9.537,1.537
MULTIPLA_5,0.5,0.05,10.491,2.491
MULTIPLA_5,0.5,0.05,10.212,0.212
MULTIPLA_5,0.5,0.05,12.948,2.948
MULTIPLA_5,0.5,0.05,12.344,2.344
MULTIPLA_5,0.5,0.05,11.277,2.277
CERTO_ERRADO,0.5,0.05,43.272,0.272
CERTO_ERRADO,0.5,0.05,46.304,2.304
CERTO_ERRADO,0.5,0.05,45.74,1.74
CERTO_ERRADO,0.5,0.05,45.08,1.08
CERTO_ERRADO,0.5,0.05,46.892,2.892
CERTO_ERRADO,0.5,0.05,46.578,3.578
CERTO_ERRADO,0.5,0.05,45.824,1.824
CERTO_ERRADO,0.5,0.05,48.342,3.342
CERTO_ERRADO,0.5,0.05,46.236,3.236
MULTIPLA_5,0.5,0.05,44.225,8.225
MULTIPLA_5,0.5,0.05,46.697,9.697
MULTIPLA_5,0.5,0.05,46.156,8.156
MULTIPLA_5,0.5,0.05,46.018,8.018
MULTIPLA_5,0.5,0.05,54.555,8.555
MULTIPLA_5,0.5,0.05,47.304,9.304
MULTIPLA_4,0.5,0.05,45.36,10.36
MULTIPLA_4,0.5,0.05,46.147,9.147
MULTIPLA_4,0.5,0.05,46.141,8.141
MULTIPLA_4,0.5,0.05,42.986,5.986
MULTIPLA_4,0.5,0.05,43.8,7.8
MULTIPLA_4,0.5,0.05,47.184,10.184
MULTIPLA_4,0.5,0.05,47.291,10.291
MULTIPLA_4,0.5,0.05,47.245,10.245
MULTIPLA_4,0.5,0.05,44.659,7.659
MULTIPLA_4,0.5,0.05,48.755,10.755
MULTIPLA_5,0.5,0.05,56.63,9.63
MULTIPLA_5,0.5,0.05,32.756,5.756
MULTIPLA_5,0.5,0.05,31.248,6.248
MULTIPLA_5,0.5,0.05,17.083,2.083
MULTIPLA_5,0.5,0.05,18.904,2.904
MULTIPLA_5,0.5,0.05,17.93,2.93
MULTIPLA_5,0.5,0.05,17.798,3.798
MULTIPLA_5,0.5,0.05,20.285,4.285
MULTIPLA_5,0.5,0.05,18.061,3.061
MULTIPLA_5,0.5,0.05,19.526,3.526
MULTIPLA_5,0.5,0.05,19.603,3.603
MULTIPLA_5,0.5,0.05,18.139,3.139
MULTIPLA_5,0.5,0.05,18.705,2.705
MULTIPLA_5,0.5,0.05,15.991,0.991
MULTIPLA_5,0.5,0.05,17.065,2.065
MULTIPLA_5,0.5,0.05,19.543,3.543
MULTIPLA_5,0.5,0.05,23.364,4.364
MULTIPLA_5,0.5,0.05,19.665,3.665
MULTIPLA_5,0.5,0.05,19.846,3.846
MULTIPLA_5,0.5,0.05,20.361,2.361
MULTIPLA_5,0.5,0.05,22.277,3.277
MULTIPLA_5,0.5,0.05,53.661,7.661
MULTIPLA_5,0.5,0.05,34.464,7.464
MULTIPLA_5,0.5,0.05,53.906,9.906
CERTO_ERRADO,0.5,0.05,47.816,2.816
CERTO_ERRADO,0.5,0.05,48.492,3.492
CERTO_ERRADO,0.5,0.05,45.39,2.39
CERTO_ERRADO,0.5,0.05,28.16,1.16
CERTO_ERRADO,0.5,0.05,27.804,1.804
CERTO_ERRADO,0.5,0.05,30.646,2.646
CERTO_ERRADO,0.5,0.05,46.568,0.568
CERTO_ERRADO,0.5,0.05,48.006,3.006
CERTO_ERRADO,0.5,0.05,47.228,3.228
CERTO_ERRADO,0.5,0.05,47.062,2.062
CERTO_ERRADO,0.5,0.05,47.724,1.724
CERTO_ERRADO,0.5,0.05,28.546,2.546
CERTO_ERRADO,0.5,0.05,27.562,0.562
CERTO_ERRADO,0.5,0.05,28.326,1.326
CERTO_ERRADO,0.5,0.05,30.544,2.544
CERTO_ERRADO,0.5,0.05,29.568,2.568
CERTO_ERRADO,0.5,0.05,48.402,3.402
CERTO_ERRADO,0.5,0.05,27.5,0.5
CERTO_ERRADO,0.5,0.05,28.938,0.938
CERTO_ERRADO,0.5,0.05,29.512,2.512
CERTO_ERRADO,0.5,0.05,28.754,1.754
CERTO_ERRADO,0.5,0.05,29.704,1.704
CERTO_ERRADO,0.5,0.05,30.382,2.382
CERTO_ERRADO,0.5,0.05,30.454,2.454
CERTO_ERRADO,0.5,0.05,29.656,2.656
CERTO_ERRADO,0.5,0.05,30.558,2.558
CERTO_ERRADO,0.5,0.05,30.564,2.564
CERTO_ERRADO,0.5,0.05,56.696,2.696
CERTO_ERRADO,0.5,0.05,55.626,1.626
MULTIPLA_5,0.5,0.05,21.133,4.133
CERTO_ERRADO,0.5,0.05,45.37,2.37
CERTO_ERRADO,0.5,0.05,28.472,0.472
CERTO_ERRADO,0.5,0.05,24.888,-0.112
CERTO_ERRADO,0.5,0.05,27.344,2.344
CERTO_ERRADO,0.5,0.05,30.286,2.286
CERTO_ERRADO,0.5,0.05,25.514,-1.486
CERTO_ERRADO,0.5,0.05,27.65,1.65
CERTO_ERRADO,0.5,0.05,41.216,-1.784
CERTO_ERRADO,0.5,0.05,30.67,2.67
CERTO_ERRADO,0.5,0.05,58.05,3.05
CERTO_ERRADO,0.5,0.05,55.882,2.882
CERTO_ERRADO,0.5,0.05,44.234,2.234
CERTO_ERRADO,0.5,0.05,28.5,2.5
